Time,gX,gY,gZ,aX,aY,aZ,mX,mY,mZ
1525657232.71,-0.174017,0.10082100000000001,0.23309699999999997,0.129486,1.009766,0.19429,12.485107,51.529785,-328.221008
1525657232.73,-0.136363,-0.220266,0.49765200000000004,0.104233,1.026123,0.14436300000000002,12.410583,51.604782,-328.371643
1525657232.75,-0.125219,-0.339751,0.647587,-0.072754,0.972412,0.163574,11.80896,51.37709,-327.772217
1525657232.77,-0.171729,-0.284064,0.498083,-0.219208,0.931351,0.16802999999999998,11.507721,51.150848,-327.546875
1525657232.79,-0.18476099999999998,-0.16564600000000002,0.368394,-0.318237,0.942368,0.197861,11.132675,51.224152,-327.1733700000001
1525657232.81,-0.248156,-0.067258,0.22548400000000002,-0.310684,0.910049,0.221176,11.128052,50.248795,-326.9430240000001
1525657232.83,-0.25001799999999996,-0.102357,0.08075299999999999,-0.193909,0.917038,0.219009,10.826813,50.02255200000001,-326.717682
1525657232.85,-0.238,-0.152555,0.200877,-0.102417,0.99118,0.181427,10.753281,50.39700300000001,-326.494965
1525657232.87,-0.26521300000000003,-0.18873900000000002,0.338511,-0.076035,0.963318,0.172348,10.601364,50.02121,-326.268372
1525657232.89,-0.292652,-0.20995100000000005,0.367584,-0.090927,0.925995,0.188095,10.300491,49.944519,-325.743835
1525657232.91,-0.316823,-0.334573,0.42322200000000004,-0.1026,0.95047,0.136398,10.522415,49.344604,-325.364868
1525657232.93,-0.342829,-0.444275,0.500171,-0.063141,0.984024,0.149582,10.144745,48.818024,-325.06311
1525657232.95,-0.356453,-0.509286,0.6206079999999999,-0.083847,1.005966,0.189606,9.917435,48.44145200000001,-324.461731
1525657232.97,-0.327733,-0.40391900000000003,0.6788,-0.241348,0.948853,0.260696,9.165741,48.213181,-323.78775
1525657232.99,-0.377689,-0.149989,0.5559529999999999,-0.366272,0.912674,0.261139,9.087067,47.462479,-323.483826
1525657233.01,-0.417917,0.07728600000000001,0.361674,-0.352966,0.922226,0.257828,8.859344,47.010788,-322.8070370000001
1525657233.02,-0.438341,0.229803,0.31829,-0.300095,0.919891,0.242172,8.406677,46.483978,-322.5055240000001
1525657233.04,-0.484476,0.291792,0.37207399999999996,-0.195084,0.935623,0.310776,8.329575,46.03363,-322.428253
1525657233.06,-0.368713,0.174031,0.438774,-0.17099,0.8895719999999999,0.378891,7.728439,45.732162,-322.653412
1525657233.08,-0.374148,-0.017805,0.46970100000000004,-0.220215,0.910172,0.2509,7.276291,45.355133,-322.202667
1525657233.1,-0.406085,-0.000618,0.472221,-0.27473400000000003,0.938293,0.251328,7.274048,44.904785,-321.9752200000001
1525657233.12,-0.456926,0.121098,0.47816800000000004,-0.321365,0.90625,0.267822,7.045807000000001,44.303314,-321.447571
1525657233.13,-0.46679499999999996,0.160588,0.448488,-0.330093,0.898941,0.312302,6.520767,44.227188,-321.748779
1525657233.14,-0.45577399999999996,0.172292,0.387685,-0.320114,0.8962100000000001,0.357925,6.743286,43.777176,-321.295593
1525657233.16,-0.455816,0.114774,0.308921,-0.266418,0.904861,0.321045,6.441849,43.476151,-321.2198180000001
1525657233.18,-0.46804300000000004,0.089223,0.361223,-0.198425,0.937119,0.295273,5.91629,43.39924600000001,-320.996002
1525657233.2,-0.447935,0.047494999999999996,0.530209,-0.181549,0.95813,0.339066,5.388016,42.722321,-320.76886
1525657233.22,-0.45843900000000004,0.038968,0.632516,-0.247879,0.932678,0.362381,5.16124,42.495499,-320.01828
1525657233.24,-0.495158,0.111621,0.581878,-0.33165,0.949493,0.380417,4.932373,41.669586,-319.864441
1525657233.26,-0.475192,0.18296300000000001,0.542255,-0.371216,1.019104,0.411087,4.552979,40.693451,-319.860199
1525657233.28,-0.420309,0.5131439999999999,0.5128560000000001,-0.348221,0.981247,0.544769,3.874619,40.015961,-319.558502
1525657233.3,-0.439986,0.572897,0.549287,-0.346436,1.0161129999999998,0.36293,3.199661,39.939499,-319.9351200000001
1525657233.32,-0.369817,0.656775,0.598456,-0.28323400000000004,1.009125,0.423264,2.597961,39.562698,-319.934845
1525657233.34,-0.272092,0.5454439999999999,0.7590399999999999,-0.245132,1.097321,0.4505770000000001,2.143707,38.586548,-320.080811
1525657233.36,-0.139971,0.47979099999999997,0.9309120000000001,-0.204651,1.265884,0.448822,1.615967,37.910416,-320.378693
1525657233.38,-0.195829,0.6537069999999999,1.039101,-0.260361,1.060638,0.365646,0.936234,36.709381,-321.049133
1525657233.4,-0.253106,0.786071,1.127083,-0.344421,0.982864,0.26683,-0.191345,36.031677,-321.498779
1525657233.42,-0.34927600000000003,1.033775,1.0654700000000001,-0.33461,1.00798,0.291306,-1.093994,35.429077,-321.573151
1525657233.44,-0.381814,1.237481,1.0680020000000001,-0.265045,1.0447540000000002,0.293121,-1.847565,34.453049,-322.395111
1525657233.46,-0.491098,1.582171,1.13534,-0.167908,1.021942,0.25256300000000004,-2.826202,33.476227,-323.14267
1525657233.48,-0.689287,1.9826400000000002,1.2505979999999999,-0.073898,1.041443,0.182144,-4.030792,32.124863,-324.638824
1525657233.5,-0.8918940000000001,2.47263,1.422325,0.00293,1.1031799999999998,0.136505,-5.234436,30.998383,-326.061218
1525657233.52,-1.0990540000000002,2.942398,1.5749469999999999,0.046951,1.128174,0.107239,-6.512558,29.872467,-328.008911
1525657233.54,-1.1889239999999999,2.766875,1.67822,0.032227,1.11026,0.134262,-7.943726,28.071091,-329.9532779999999
1525657233.56,-0.997158,1.631869,2.059009,-0.045502,1.169083,0.17807,-8.848831,26.42186,-332.271912
1525657233.58,-0.8106399999999999,0.382752,2.644215,-0.17240899999999998,1.2087709999999998,0.257431,-9.533661,24.021255,-333.235779
1525657233.6,-0.715,-0.47245699999999996,2.69943,-0.361923,1.055939,0.261414,-9.770493,21.395523,-333.222046
1525657233.62,-0.62226,-1.483092,2.3757639999999998,-0.600769,0.719345,0.33493,-10.307999,18.767868,-332.5342100000001
1525657233.64,-0.378075,-1.640539,1.785247,-0.8487549999999999,0.455734,0.554016,-10.468185,16.889785999999994,-330.799347
1525657233.66,0.212633,-0.78767,0.44547,-0.961273,0.401871,0.659729,-10.17778,15.162949,-328.988983
1525657233.67,0.575342,-0.2399550000000001,-0.368927,-1.006561,0.417374,0.626617,-9.579575,14.864059,-328.535553
1525657233.69,1.076506,0.41716499999999995,-1.661846,-1.05719,0.324554,0.479843,-9.424118,15.990097,-328.91629
1525657233.71,1.232798,1.098974,-2.45562,-0.970322,0.169434,0.356094,-9.486496,18.541626,-330.055481
1525657233.73,1.240459,1.935905,-3.132621,-0.7893680000000001,0.106796,0.243896,-9.770767,21.618607,-331.948273
1525657233.75,1.161875,1.6903130000000002,-3.747931,-0.609863,0.126846,0.049866,-9.228546,25.072739,-333.615662
1525657233.77,0.9818379999999999,0.49981400000000004,-4.438663,-0.422775,0.128952,-0.132645,-7.709824,28.979004,-334.757568
1525657233.79,0.7932680000000001,-0.977377,-5.070759,-0.283325,0.15278599999999998,-0.12793,-5.215164,33.411072,-334.474487
1525657233.81,0.757504,-1.7445400000000002,-5.2204190000000015,-0.228485,0.378754,0.030792,-2.421555,37.693451,-333.814636
1525657233.83,0.9693280000000001,-1.6667009999999998,-4.930308999999999,-0.365189,0.799026,0.254654,0.673508,42.35141,-332.930939
1525657233.85,1.337042,-1.567065,-4.810274,-0.677338,1.005127,0.350525,4.139114,45.886368,-332.640015
1525657233.87,1.4966620000000002,-1.6112739999999999,-5.184753,-0.864944,0.8700559999999999,0.284088,8.281586,49.798599,-332.499084
1525657233.89,1.2614610000000002,-1.682622,-5.468191,-0.71312,0.900467,0.20784,13.544144,52.589386,-332.498627
1525657233.91,0.838656,-1.621359,-4.979799,-0.372894,1.113846,0.170151,18.58136,55.304489,-332.498444
1525657233.93,0.551765,-1.4490809999999998,-3.7852669999999997,-0.137054,1.212494,0.307846,22.865768,57.342682,-332.721832
1525657233.95,0.475029,-1.305407,-2.589049,-0.108047,1.186417,0.453613,26.623459000000004,59.004288,-332.944702
1525657233.97,0.423192,-1.112703,-1.634744,-0.249588,1.195816,0.375854,28.726715,59.760376,-332.792542
1525657234.01,-0.48269300000000004,0.8631610000000001,0.14004,-0.542938,0.951813,0.322021,30.751434000000003,59.76599100000001,-332.486481
1525657234.03,-0.574538,0.83991,0.573292,-0.31350700000000004,0.95813,0.276413,30.750717,59.690414,-332.111084
1525657234.05,-0.627598,0.411513,0.9453889999999999,-0.014526,1.15741,0.157211,29.850632,59.68760699999999,-332.038788
1525657234.07,-0.031079000000000002,0.5537449999999999,1.355326,0.261475,1.315414,0.271973,28.422577,59.157318,-331.365143
1525657234.09,0.031835,-0.82826,-0.019573,0.581116,1.480499,0.259125,26.920639,58.77748100000001,-331.142578
1525657234.11,-0.964182,-2.817566,1.0430709999999999,0.451553,1.292297,-0.730759,27.070755,58.852585,-330.917542
1525657234.13,-0.879762,-1.3669069999999999,2.410848,0.144653,1.032272,0.072266,26.842697,58.47486899999999,-329.566132
1525657234.15,-0.245525,-0.8739709999999999,2.344566,-0.196289,0.8784639999999999,0.594498,25.336594,57.418335,-328.214844
1525657234.17,-0.081577,-1.458146,1.040832,-0.507141,0.803574,0.221024,23.232697,56.735779,-327.392426
1525657234.19,-0.9265549999999999,-0.032329000000000004,0.063486,-0.542542,0.790039,0.032181,22.405579,56.43219000000001,-326.643219
1525657234.21,-1.1638680000000001,1.628116,0.12497899999999999,-0.317917,0.817337,0.34761,22.402054,55.830933,-325.814911
1525657234.24,-0.5283899999999999,1.537833,0.539754,-0.105957,0.991928,0.379395,20.895645,54.475952,-325.511993
1525657234.26,-0.808236,0.358165,0.409031,0.117111,1.102859,0.03569,19.92131,54.623032,-325.515717
1525657234.28,-0.615308,-0.48044899999999996,0.563107,0.254013,1.033142,0.156097,19.392593,53.945435,-324.838562
1525657234.3,-0.359968,-0.833451,1.009132,0.181412,0.968567,0.355591,19.090561,53.643524,-324.162811
1525657234.32,-0.40425700000000003,-0.538065,1.0788659999999999,-0.035049000000000004,0.925751,0.36821,18.712097,53.04126,-323.4106450000001
1525657234.34,-0.39112199999999997,-0.066886,0.7487689999999999,-0.307755,0.899185,0.36972,18.106720000000006,51.913986,-323.106262
1525657234.36,-0.420257,0.182828,0.323389,-0.441864,0.923508,0.32568400000000003,17.280243,51.685837,-322.657501
1525657234.38,-0.45312600000000003,0.366374,0.129019,-0.258209,0.938156,0.31395,16.905762,51.834488,-322.50946
1525657234.4,-0.334284,0.395622,0.329795,-0.023926,0.936035,0.372101,16.603683,51.458008,-322.1332700000001
1525657234.42,-0.29370799999999997,0.170425,0.63902,0.057251,0.978149,0.319595,16.227066,51.081985,-322.207336
1525657234.44,-0.332472,0.022442,0.640554,0.010986,0.948517,0.241043,15.474396,50.554276,-321.906708
1525657234.46,-0.352113,0.051320000000000005,0.5992850000000001,-0.081192,0.916016,0.267471,15.095856,49.802917,-321.753693
1525657234.48,-0.369017,0.18569000000000002,0.585659,-0.142456,0.918289,0.320648,14.34552,49.725662,-321.7555240000001
1525657234.5,-0.34292100000000003,0.350777,0.591731,-0.187286,0.924988,0.352875,13.893448,49.34874,-321.379791
1525657234.52,-0.351919,0.379612,0.548203,-0.209045,0.942245,0.312668,12.916855,49.045486,-321.156036
1525657234.54,-0.331831,0.379533,0.533057,-0.18634,0.931885,0.283737,12.762314,48.069794,-321.00116
1525657234.56,-0.30504000000000003,0.602111,0.6711020000000001,-0.162659,0.98024,0.246796,12.009857,47.542419,-320.925507
1525657234.58,-0.31611,0.851517,0.761716,-0.226089,1.010681,0.273911,11.334442,47.316299,-321.526276
1525657234.6,-0.347427,0.9892040000000001,0.616286,-0.253418,0.960068,0.30011,10.206619,46.638245,-321.750977
1525657234.62,-0.360714,1.051101,0.564297,-0.16687000000000002,0.906631,0.375244,9.306091,46.485779,-321.902832
1525657234.64,-0.29338400000000003,0.9750540000000001,0.762506,-0.053619000000000014,0.964249,0.405533,8.477997,45.73373400000001,-322.2011720000001
1525657234.66,-0.324429,0.641444,1.083248,-0.006775,0.985336,0.385818,7.649230999999999,44.831696,-322.498688
1525657234.68,-0.394024,0.35284899999999997,1.209684,-0.035858,0.957977,0.350052,7.046494,44.155334,-322.796783
1525657234.7,-0.439596,0.202738,1.265584,-0.06333899999999999,0.935257,0.463959,5.6928410000000005,43.326385,-322.871277
1525657234.72,-0.451222,0.076929,1.474337,-0.163742,1.0513,0.430237,4.713058,42.347885,-322.493835
1525657234.74,-0.402999,0.443349,1.50356,-0.270462,1.106293,0.486221,3.807968,41.220154,-322.490356
1525657234.76,-0.499879,0.713427,1.466436,-0.37114,1.161377,0.386688,2.752136,39.941879,-322.41149900000005
1525657234.78,-0.48150699999999996,0.985146,1.430032,-0.442612,1.157272,0.296204,1.997437,38.81517,-322.782562
1525657234.8,-0.403389,1.074342,1.430143,-0.409592,1.148743,0.292191,0.491653,37.46109000000001,-323.0796200000001
1525657234.82,-0.313606,1.066454,1.531223,-0.257385,1.333527,0.398346,-0.862671,36.333145,-323.827454
1525657234.84,-0.327635,1.4384430000000001,1.616555,-0.128479,1.227188,0.308197,-2.067261,35.130768,-324.649475
1525657234.86,-0.561441,1.892334,1.774825,-0.099426,1.116837,0.180084,-3.198456,33.553711,-325.544189
1525657234.87,-0.672456,2.285022,1.7783240000000002,-0.104385,1.105057,0.146912,-4.406006,31.676437,-326.437469
1525657234.88,-0.759588,2.728795,1.71767,-0.102951,1.107132,0.1633,-5.45665,31.299866,-327.488586
1525657234.9,-1.030778,3.494247,1.461307,-0.048279,1.1365809999999998,0.148331,-5.685516000000002,30.175964,-328.683075
1525657234.91,-1.170855,3.5204739999999997,1.344877,0.02356,1.118378,0.125458,-7.489273,28.675049,-331.680206
1525657234.93,-1.23359,2.411203,1.414794,0.180267,1.049484,0.1203,-8.542800999999999,27.325699,-334.225983
1525657234.95,-1.06669,0.46622600000000003,1.9342290000000002,0.189499,0.951553,0.14735399999999998,-9.524307,25.59967,-335.494415
1525657234.97,-1.075244,-1.178664,2.790028,0.001343,0.943481,0.225342,-9.911102,23.048035,-335.18158
1525657234.99,-0.9629479999999999,-2.0341240000000003,3.2463029999999997,-0.371017,0.899033,0.405289,-10.450607000000002,20.193924,-333.517456
1525657235.01,-0.127359,-1.735598,2.2366580000000003,-0.707809,0.721924,0.726547,-10.392593,16.890915,-331.399139
1525657235.03,0.953652,-0.732056,0.12668,-0.8933719999999999,0.57518,0.766785,-10.625519,15.462952,-329.891998
1525657235.05,1.245386,-0.301944,-1.578785,-1.092728,0.392792,0.527725,-10.474915,15.762282999999998,-329.143188
1525657235.07,1.1981030000000001,0.312504,-2.3402689999999997,-1.113922,0.186462,0.405685,-10.392456,17.487091,-328.852417
1525657235.09,1.353184,1.696521,-2.766803,-0.91539,0.182709,0.506912,-10.00621,19.814392,-329.614044
1525657235.11,1.520879,1.537216,-3.242498,-0.6697850000000001,0.299622,0.385498,-9.766068,22.743073000000006,-331.579437
1525657235.13,1.450959,0.12780899999999998,-4.045277,-0.5017550000000001,0.300827,0.114456,-9.29837,26.272202000000004,-333.397461
1525657235.15,1.197341,-1.339437,-4.850068,-0.31561300000000003,0.183853,-0.049667,-8.228653,30.551117,-333.867798
1525657235.17,1.106215,-2.338775,-4.855371,-0.200745,0.272614,-0.023575,-6.035233,34.905914,-332.6851200000001
1525657235.19,1.320295,-2.495488,-4.420542,-0.253998,0.6108859999999999,0.143311,-2.793427,39.037964,-330.898132
1525657235.21,1.5321069999999999,-2.351484,-4.318821,-0.510208,0.98201,0.319931,0.297363,42.795563,-329.784546
1525657235.23,1.71069,-2.0525029999999997,-4.870206,-0.797287,0.904663,0.430435,4.288422,46.481766,-329.267853
1525657235.25,1.4956180000000001,-1.784857,-5.495538,-0.804901,0.727905,0.307922,8.656647,50.544769,-329.202087
1525657235.27,1.029285,-1.4577719999999998,-5.565394,-0.597321,0.876144,0.216064,13.623779,54.38446,-329.058319
1525657235.29,0.611214,-1.3507129999999998,-5.048321,-0.32959,1.101486,0.22789,19.111313,57.101364,-329.356781
1525657235.31,0.45357200000000003,-1.037067,-4.2193760000000005,-0.183624,1.181549,0.331406,24.370941,59.29180899999999,-329.128052
1525657235.33,0.49680799999999997,-0.41836999999999996,-3.430132,-0.227066,1.232697,0.480499,28.87677,60.505875,-329.496185
1525657235.35,0.300413,0.5051899999999999,-2.840175,-0.460373,1.17395,0.498123,32.857513,61.718262,-329.790924
1525657235.37,-0.097855,2.238482,-2.083814,-0.643616,0.934845,0.5926060000000001,35.937469,62.70327800000001,-330.312103
1525657235.39,-0.762115,3.155014,-0.402489,-0.358658,0.8736719999999999,0.461639,37.738205,62.933228,-330.007996
1525657235.41,-1.194046,2.77877,1.345138,0.132553,1.088211,0.205475,37.661255,62.63209499999999,-329.406555
1525657235.43,-1.0750309999999998,0.573872,2.0152259999999997,0.2491,1.169815,0.241135,35.258179,62.098877,-328.735809
1525657235.45,-1.042094,-1.651991,2.718296,0.012695,1.32869,0.21611,33.004546999999995,61.490768,-327.8392330000001
1525657235.47,-0.17022400000000001,-2.296036,2.248873,0.097626,1.319321,0.29776,30.450455,60.881088,-326.49353
1525657235.49,-0.18417999999999998,-2.3474619999999997,0.599286,0.5464939999999999,1.268066,0.018127,28.948334000000006,60.57547,-325.746338
1525657235.5,-0.654721,-2.4456580000000003,0.621004,0.6255649999999999,1.285217,-0.16983,28.869904,60.04864499999999,-324.693695
1525657235.51,-0.93881,-2.496944,1.219454,0.51825,1.243011,-0.26405300000000004,28.868362,59.822861,-324.1674799999999
1525657235.52,-0.785496,-2.063123,2.060564,0.335846,1.177963,-0.246826,28.639343,59.145706,-323.189453
1525657235.54,-0.16667300000000002,-1.853116,3.231247,-0.054138,1.082535,0.087357,26.983841,58.089615,-322.438599
1525657235.56,-0.51572,-1.141266,2.031748,-0.349213,0.958939,0.071198,24.802841,56.956711,-321.53891
1525657235.58,-0.9167569999999999,0.651622,0.636012,-0.383423,0.848801,0.556168,23.525314,56.57664499999999,-320.715637
1525657235.6,-0.4999810000000001,0.849074,0.82144,-0.382233,0.791534,0.622925,22.623718,56.42260699999999,-319.817505
1525657235.61,-0.562026,0.722422,1.008458,-0.308502,0.801361,0.416672,22.01947,55.445999,-319.9639279999999
1525657235.62,-0.758625,0.728558,1.0725959999999999,-0.169693,0.848251,0.168625,21.194229,55.443192,-319.741394
1525657235.64,-0.7708699999999999,0.46748199999999995,1.084446,0.060805999999999985,0.901566,0.113876,20.140045,54.614349,-319.290009
1525657235.66,-0.48607399999999995,0.015397,1.168226,-0.049713,0.987381,0.352142,18.93692,53.935623,-319.214874
1525657235.68,-0.44160299999999997,0.33187300000000003,0.901602,-0.21647600000000006,0.928314,0.480606,17.733566,53.256577,-318.914764
1525657235.7,-0.382469,0.633373,0.61564,-0.280334,0.868942,0.501816,16.606491000000002,52.877625,-318.5410770000001
1525657235.72,-0.30375,0.6000439999999999,0.51569,-0.257614,0.938477,0.424332,16.003891,52.350479,-318.314972
1525657235.74,-0.248982,0.42076499999999994,0.493728,-0.159409,0.963928,0.360672,15.250916,51.67334,-318.388519
1525657235.76,-0.177258,0.23605,0.55032,-0.063217,0.979462,0.348267,14.797943,50.997086,-318.461121
1525657235.78,-0.167783,0.205064,0.633223,-0.040527,0.966309,0.374588,13.89801,50.994507,-318.538818
1525657235.8,-0.19630799999999998,0.217966,0.653795,-0.085938,0.93158,0.388718,13.29657,50.692581,-318.463959
1525657235.82,-0.260085,0.33978,0.56198,-0.125641,0.866547,0.392395,12.619797,50.315445,-318.3889470000001
1525657235.84,-0.289013,0.43690500000000004,0.5325350000000001,-0.098846,0.8758090000000001,0.379105,12.241684,49.639191,-318.31134
1525657235.86,-0.20551,0.27874699999999997,0.674133,-0.005753,0.911789,0.384201,11.864319,49.113052,-318.30957
1525657235.88,-0.167567,0.001389,0.866309,-0.008591,0.91922,0.414246,10.887543,48.735016,-318.235413
1525657235.9,-0.251626,-0.174097,0.8343370000000001,-0.107315,0.865768,0.365646,10.21051,48.282974,-318.234955
1525657235.92,-0.24836999999999998,0.110523,0.69381,-0.18544,0.811859,0.400284,9.533508,47.905502,-317.934937
1525657235.96,-0.354485,0.474387,0.7547229999999999,-0.372589,0.928497,0.298721,8.100082,46.100739,-317.6293330000001
1525657235.98,-0.406458,0.493861,0.602092,-0.36322,0.918549,0.268494,7.498458999999999,45.724045,-317.704041
1525657236.0,-0.40905199999999997,0.487493,0.5659350000000001,-0.234467,0.929199,0.302429,6.670288,44.971893,-317.9273990000001
1525657236.02,-0.41344899999999996,0.5322060000000001,0.720322,-0.073135,0.981796,0.34549,5.919418,44.744873,-318.0784
1525657236.04,-0.370251,0.47113,1.035907,-0.04628,0.981491,0.36586,5.0918269999999985,44.217056,-317.8529660000001
1525657236.06,-0.359342,0.287661,1.266734,-0.093628,0.988693,0.350235,4.336487,43.014893,-317.923615
1525657236.08,-0.292284,0.194649,1.272297,-0.275345,1.026535,0.36647,3.506256,41.887177,-317.769928
1525657236.1,-0.291274,0.25540300000000005,1.255257,-0.297348,1.033508,0.417221,2.527267,40.984344,-317.842865
1525657236.11,-0.312125,0.36632800000000004,1.272545,-0.266357,1.047806,0.463745,1.323761,40.156067,-318.066925
1525657236.12,-0.32319000000000003,0.47827,1.304614,-0.233841,1.066559,0.509033,1.318909,39.180374,-317.611603
1525657236.14,-0.39060300000000003,0.7087220000000001,1.416139,-0.210266,1.095566,0.510162,0.119202,39.177231,-317.915161
1525657236.15,-0.395754,0.869649,1.48539,-0.202133,1.10321,0.466354,-1.013672,37.374161,-318.133667
1525657236.17,-0.403171,1.03375,1.630239,-0.225052,1.1328280000000002,0.457489,-1.843414,36.172668,-318.804535
1525657236.19,-0.307621,1.0578,1.759987,-0.213959,1.248505,0.482727,-3.200439,34.444717,-319.549072
1525657236.21,-0.566742,1.6461700000000001,1.740823,-0.212738,1.155777,0.270065,-4.9302220000000005,33.165985,-320.522247
1525657236.25,-0.8485290000000001,3.345281,1.561252,-0.217056,1.274551,0.16581700000000002,-8.617142,29.784866,-323.814697
1525657236.27,-1.1443450000000002,4.160977,1.200884,-0.023224,1.191925,0.100327,-10.645493,28.358398,-326.887939
1525657236.29,-1.1978440000000001,3.610214,1.127017,0.081665,1.108185,0.142395,-11.999512,26.634949,-330.632538
