,Time,TimeRedundant,X,Y,Z
0,1524942953.830802,1524942953.830802,207.006073,-120.168549,-51.64505
1,1524942953.8418689,1524942953.8418689,207.382172,-119.94421399999999,-51.948822
2,1524942953.841919,1524942953.841919,206.78196699999998,-120.017319,-52.017807
3,1524942953.862027,1524942953.862027,206.78241,-120.01664699999999,-52.46781899999999
4,1524942953.862069,1524942953.862069,207.081421,-120.242874,-52.245804
5,1524942953.882727,1524942953.882727,207.081818,-120.01844799999999,-51.870819
6,1524942953.8827698,1524942953.8827698,207.15593,-120.31841999999999,-52.021545
7,1524942953.903307,1524942953.903307,207.005707,-120.31831399999999,-51.795059
8,1524942953.903381,1524942953.903381,207.23196399999998,-120.01866100000001,-52.022308
9,1524942953.9237401,1524942953.9237401,207.006897,-120.018097,-51.945068
10,1524942953.9238188,1524942953.9238188,207.081558,-120.09344499999999,-51.870819
11,1524942953.9442608,1524942953.9442608,207.306732,-120.019226,-51.798065
12,1524942953.944334,1524942953.944334,207.08168,-120.167877,-52.245819
13,1524942953.965479,1524942953.965479,206.85775800000002,-119.94175700000001,-52.543564
14,1524942953.9655619,1524942953.9655619,207.23203999999998,-120.01853899999999,-52.097321
15,1524942953.985424,1524942953.985424,207.081268,-120.24308799999999,-52.09581
16,1524942953.985517,1524942953.985517,206.93180800000002,-120.01799,-51.869308000000004
17,1524942954.0056038,1524942954.0056038,206.85685700000002,-120.092316,-52.168564
18,1524942954.005677,1524942954.005677,206.856674,-120.16720600000001,-52.243561
19,1524942954.026059,1524942954.026059,207.15773000000002,-119.868103,-52.246567
20,1524942954.026132,1524942954.026132,207.006378,-120.16810600000001,-51.945053
21,1524942954.046526,1524942954.046526,207.156479,-120.09376499999999,-51.796555
22,1524942954.046598,1524942954.046598,207.082199,-120.01788300000001,-52.245819
23,1524942954.06702,1524942954.06702,206.85696399999998,-120.16676299999999,-52.543564
24,1524942954.067117,1524942954.067117,207.231888,-120.018768,-51.947311
25,1524942954.087457,1524942954.087457,207.081085,-120.317978,-52.170807
26,1524942954.0875401,1524942954.0875401,206.706863,-120.09187299999999,-52.167068
27,1524942954.107865,1524942954.107865,206.857147,-120.09187299999999,-52.46856700000001
28,1524942954.107938,1524942954.107938,206.781082,-120.31707800000001,-52.167801000000004
29,1524942954.1283,1524942954.1283,206.855804,-120.392319,-52.168549
30,1524942954.1283731,1524942954.1283731,206.781998,-120.091858,-52.317809999999994
31,1524942954.14878,1524942954.14878,206.931702,-120.092758,-52.019302
32,1524942954.1488562,1524942954.1488562,207.30738799999997,-119.943665,-52.173065
33,1524942954.169259,1524942954.169259,206.931671,-120.16743500000001,-52.244308000000004
34,1524942954.1693301,1524942954.1693301,207.306702,-120.09388700000001,-52.023056
35,1524942954.18972,1524942954.18972,207.081482,-120.242752,-52.320816
36,1524942954.189791,1524942954.189791,207.23100300000002,-120.318527,-52.097305
37,1524942954.210136,1524942954.210136,207.082047,-120.018097,-52.09581
