1525629205.452698	1525629205.452698	0.120468	0.981415	0.118042
1525629205.452761	1525629205.452761	0.123764	0.988419	0.127625
1525629205.456735	1525629205.456735	0.122269	0.989883	0.127853
1525629205.465895	1525629205.465895	0.120758	0.987320	0.120239
1525629205.475792	1525629205.475792	0.115234	0.987411	0.113327
1525629205.485961	1525629205.485961	0.110870	0.983627	0.109009
1525629205.495809	1525629205.495809	0.109238	0.980789	0.111847
1525629205.505716	1525629205.505716	0.110840	0.984497	0.115112
1525629205.515793	1525629205.515793	0.111008	0.983917	0.113998
1525629205.525727	1525629205.525727	0.112946	0.981354	0.114166
1525629205.535854	1525629205.535854	0.113342	0.980255	0.111633
1525629205.547153	1525629205.547153	0.115784	0.981583	0.109177
1525629205.555747	1525629205.555747	0.118637	0.983551	0.112885
1525629205.565814	1525629205.565814	0.117371	0.983017	0.115707
1525629205.576037	1525629205.576037	0.114975	0.982635	0.116226
1525629205.589485	1525629205.589485	0.108704	0.983719	0.112762
1525629205.595655	1525629205.595655	0.102661	0.982437	0.107635
1525629205.605648	1525629205.605648	0.104828	0.983124	0.106003
1525629205.615499	1525629205.615499	0.112335	0.986435	0.108536
1525629205.626181	1525629205.626181	0.117798	0.988068	0.113815
1525629205.640005	1525629205.640005	0.119629	0.991257	0.114029
1525629205.645557	1525629205.645557	0.121658	0.992828	0.110764
1525629205.655529	1525629205.655529	0.123749	0.985413	0.103470
1525629205.665514	1525629205.665514	0.129745	0.981918	0.102661
1525629205.675931	1525629205.675931	0.134720	0.985001	0.106094
1525629205.686355	1525629205.686355	0.129288	0.982956	0.106384
1525629205.695700	1525629205.695700	0.116531	0.982452	0.104630
1525629205.707081	1525629205.707081	0.105087	0.982376	0.108017
1525629205.719195	1525629205.719195	0.099792	0.981445	0.111023
1525629205.730702	1525629205.730702	0.100571	0.982635	0.107864
1525629205.736234	1525629205.736234	0.105194	0.983627	0.107788
1525629205.745787	1525629205.745787	0.112808	0.983490	0.109436
