,Time,TimeRedundant,X,Y,Z
0,1524374951.887536,1524374951.887536,0.022394999999999998,-0.015719,0.021485
1,1524374951.897354,1524374951.897354,0.023364,-0.011452,0.026858
2,1524374951.9075642,1524374951.9075642,0.021169999999999998,-0.009343,0.030060000000000003
3,1524374951.917473,1524374951.917473,0.018997999999999998,-0.008298999999999999,0.032188999999999995
4,1524374951.9275599,1524374951.9275599,0.013619,-0.006222,0.033229
5,1524374951.937479,1524374951.937479,0.010433,-0.008379000000000001,0.033195999999999996
6,1524374951.9475858,1524374951.9475858,0.00944,-0.015831,0.033157
7,1524374951.957523,1524374951.957523,0.00524,-0.024376,0.034158999999999995
8,1524374951.967447,1524374951.967447,0.005261999999999999,-0.02544,0.033085
9,1524374951.977424,1524374951.977424,0.007356999999999999,-0.020105,0.032054
10,1524374951.987405,1524374951.987405,0.0063100000000000005,-0.019053999999999998,0.028842000000000003
11,1524374951.997414,1524374951.997414,0.009683,-0.028597000000000004,0.022407
12,1524374952.007444,1524374952.007444,0.012924000000000001,-0.029631,0.020287
13,1524374952.0173619,1524374952.0173619,0.016166,-0.028541000000000004,0.016036
14,1524374952.027436,1524374952.027436,0.018369999999999997,-0.032775,0.013895
15,1524374952.037436,1524374952.037436,0.020421,-0.026374,0.016076
16,1524374952.047369,1524374952.047369,0.023586000000000003,-0.017842,0.011858
17,1524374952.057376,1524374952.057376,0.02351,-0.011462,0.012953999999999999
18,1524374952.06717,1524374952.06717,0.024525,-0.004012,0.010855
19,1524374952.0772538,1524374952.0772538,0.023478,-0.005086,0.009773
20,1524374952.087244,1524374952.087244,0.020378999999999998,-0.01681,0.01077
21,1524374952.0971801,1524374952.0971801,0.021512,-0.027427999999999998,0.015009999999999999
22,1524374952.107233,1524374952.107233,0.016252000000000003,-0.040233,0.019195
23,1524374952.117322,1524374952.117322,0.014103000000000001,-0.041315,0.021314
24,1524374952.12718,1524374952.12718,0.014103000000000001,-0.039189999999999996,0.019184
25,1524374952.138006,1524374952.138006,0.012968,-0.032820999999999996,0.019204
26,1524374952.147362,1524374952.147362,0.011811,-0.026451,0.021362
27,1524374952.1571221,1524374952.1571221,0.010709,-0.023272,0.021368
28,1524374952.167111,1524374952.167111,0.008537000000000001,-0.022227,0.023496
29,1524374952.177166,1524374952.177166,0.007456999999999999,-0.023299,0.025623000000000003
30,1524374952.187334,1524374952.187334,0.007412,-0.021171000000000002,0.027770999999999997
31,1524374952.197152,1524374952.197152,0.005286,-0.019066999999999997,0.024556
32,1524374952.207047,1524374952.207047,0.005155,-0.0063100000000000005,0.024611
33,1524374952.2173269,1524374952.2173269,0.005189,-0.0020629999999999997,0.017141999999999998
