,Time,TimeRedundant,X,Y,Z
0,1524374951.777502,1524374951.777502,-0.153305,-0.987778,-0.040161
1,1524374951.787455,1524374951.787455,-0.15168800000000002,-0.9904629999999999,-0.028946
2,1524374951.797473,1524374951.797473,-0.158478,-0.993942,-0.030243
3,1524374951.807416,1524374951.807416,-0.164581,-0.995712,-0.027863
4,1524374951.817325,1524374951.817325,-0.16214,-0.989822,-0.0327
5,1524374951.827379,1524374951.827379,-0.161301,-0.9927520000000001,-0.040008999999999996
6,1524374951.837378,1524374951.837378,-0.16131600000000001,-0.9937290000000001,-0.037811000000000004
7,1524374951.8476331,1524374951.8476331,-0.159668,-0.9875950000000001,-0.037308
8,1524374951.857584,1524374951.857584,-0.159149,-0.9910129999999999,-0.038284
9,1524374951.867435,1524374951.867435,-0.155487,-0.988037,-0.040924
10,1524374951.877677,1524374951.877677,-0.155426,-0.988525,-0.045302999999999996
11,1524374951.887635,1524374951.887635,-0.153976,-0.99292,-0.041152999999999995
12,1524374951.89749,1524374951.89749,-0.15525799999999998,-0.993179,-0.03508
13,1524374951.907651,1524374951.907651,-0.159439,-0.9920040000000001,-0.03244
14,1524374951.917554,1524374951.917554,-0.160217,-0.993469,-0.027573
15,1524374951.927645,1524374951.927645,-0.15457200000000001,-0.989014,-0.033844
16,1524374951.937569,1524374951.937569,-0.152267,-0.9946139999999999,-0.038696
17,1524374951.9476788,1524374951.9476788,-0.159119,-0.993698,-0.038528
18,1524374951.957609,1524374951.957609,-0.160614,-0.9893190000000001,-0.038284
19,1524374951.9675288,1524374951.9675288,-0.166489,-0.9898680000000001,-0.037125
20,1524374951.977509,1524374951.977509,-0.166992,-0.986923,-0.038100999999999996
21,1524374951.987498,1524374951.987498,-0.16835,-0.9911040000000001,-0.043976
22,1524374951.997495,1524374951.997495,-0.16423,-0.986908,-0.045151
23,1524374952.007529,1524374952.007529,-0.166916,-0.989624,-0.042252
24,1524374952.0174448,1524374952.0174448,-0.16716,-0.9901120000000001,-0.042007
25,1524374952.027522,1524374952.027522,-0.15741,-0.989532,-0.04216
26,1524374952.0375268,1524374952.0375268,-0.157486,-0.9883120000000001,-0.03656
27,1524374952.04746,1524374952.04746,-0.16308599999999998,-0.991058,-0.035156
28,1524374952.057457,1524374952.057457,-0.168747,-0.989883,-0.031555
29,1524374952.067261,1524374952.067261,-0.169464,-0.9906309999999999,-0.031311
30,1524374952.077333,1524374952.077333,-0.16449,-0.992035,-0.039307
31,1524374952.087347,1524374952.087347,-0.155167,-0.9946440000000001,-0.042145
32,1524374952.097226,1524374952.097226,-0.15448,-0.9944,-0.038238999999999995
33,1524374952.107312,1524374952.107312,-0.15992699999999999,-0.9893190000000001,-0.034393
34,1524374952.11753,1524374952.11753,-0.166046,-0.988144,-0.033707
35,1524374952.127259,1524374952.127259,-0.163849,-0.988373,-0.033936
36,1524374952.138092,1524374952.138092,-0.167511,-0.992569,-0.030319
37,1524374952.147522,1524374952.147522,-0.170914,-0.988434,-0.035217
