,Time,TimeRedundant,X,Y,Z
0,1524371449.364402,1524371449.364402,236.56926,-46.822525,-108.115692
1,1524371449.364461,1524371449.364461,236.19410699999997,-46.97084,-108.486938
2,1524371449.384834,1524371449.384834,236.344284,-46.747192,-107.888443
3,1524371449.384885,1524371449.384885,236.345261,-46.447311,-107.813446
4,1524371449.40556,1524371449.40556,236.49386600000003,-46.822860999999996,-107.739929
5,1524371449.405615,1524371449.405615,236.269775,-46.671631,-108.112701
6,1524371449.426109,1524371449.426109,236.269623,-46.671859999999995,-107.96269199999999
7,1524371449.426225,1524371449.426225,236.71875,-46.7491,-107.36718799999998
8,1524371449.446287,1524371449.446287,236.494537,-46.672638,-107.88993799999999
9,1524371449.4463599,1524371449.4463599,236.34387200000003,-46.822418,-107.73843400000001
10,1524371449.466644,1524371449.466644,236.41874700000002,-46.897415,-107.889191
11,1524371449.4667199,1524371449.4667199,236.194824,-46.745956,-108.411942
12,1524371449.489912,1524371449.489912,236.49438500000002,-46.672867,-107.739944
13,1524371449.489989,1524371449.489989,236.419876,-46.597305,-107.964203
14,1524371449.507783,1524371449.507783,236.194656,-46.59697,-107.736938
15,1524371449.5078619,1524371449.5078619,236.119461,-46.671631,-107.81118799999999
16,1524371449.527927,1524371449.527927,236.19413799999998,-46.746978999999996,-107.736938
17,1524371449.5279632,1524371449.5279632,236.71934500000003,-46.598984,-107.44218400000001
18,1524371449.5484278,1524371449.5484278,236.419846,-46.671966999999995,-108.189194
19,1524371449.548505,1524371449.548505,236.269882,-46.596863,-107.962708
20,1524371449.568786,1524371449.568786,236.11923199999998,-46.671966999999995,-107.586197
21,1524371449.56886,1524371449.56886,235.969498,-46.894958,-108.634689
22,1524371449.589682,1524371449.589682,235.89472999999998,-46.595963,-107.808945
23,1524371449.589762,1524371449.589762,236.493515,-46.89798,-107.66493200000001
24,1524371449.609707,1524371449.609707,235.969879,-46.595963,-107.95970200000001
25,1524371449.609783,1524371449.609783,236.494904,-46.522873,-107.739944
26,1524371449.630114,1524371449.630114,236.195496,-46.446533,-108.036957
27,1524371449.630188,1524371449.630188,236.194885,-46.596634,-107.961945
28,1524371449.6504712,1524371449.6504712,236.193909,-46.89653,-108.036942
29,1524371449.650545,1524371449.650545,235.969315,-46.671402,-107.659683
30,1524371449.670973,1524371449.670973,236.19455,-46.671738,-107.886948
31,1524371449.671047,1524371449.671047,235.969696,-46.670853,-108.03469799999999
32,1524371449.69139,1524371449.69139,236.34375,-46.897202,-107.888428
33,1524371449.691459,1524371449.691459,236.345337,-46.447205,-107.88845800000001
34,1524371449.713213,1524371449.713213,236.04374700000002,-46.896301,-107.88543700000001
35,1524371449.713399,1524371449.713399,236.11927799999998,-46.746521,-107.88618500000001
36,1524371449.732322,1524371449.732322,236.11969,-46.671295,-108.036194
37,1524371449.732393,1524371449.732393,236.19519,-46.446976,-107.736954
38,1524371449.752666,1524371449.752666,236.04359399999998,-46.89653,-107.735428
39,1524371449.7527368,1524371449.7527368,236.194885,-46.596634,-107.961945
40,1524371449.7777689,1524371449.7777689,236.11972000000003,-46.596634,-107.81118799999999
41,1524371449.777843,1524371449.777843,236.044327,-46.820847,-108.18543999999999
42,1524371449.793497,1524371449.793497,235.96882599999998,-46.895965999999994,-107.959686
43,1524371449.793567,1524371449.793567,235.894058,-46.746185,-107.65893600000001
44,1524371449.815115,1524371449.815115,236.34446699999998,-46.672302,-107.813446
45,1524371449.8151882,1524371449.8151882,236.34344500000003,-46.897644,-107.588425
46,1524371449.834362,1524371449.834362,236.419876,-46.597305,-107.964203
47,1524371449.8344312,1524371449.8344312,236.41953999999998,-46.672424,-107.889191
