,Time,TimeRedundant,X,Y,Z
0,1524373739.60737,1524373739.60737,0.009875,-0.023299,-0.0011
1,1524373739.619503,1524373739.619503,0.010999,-0.028604,-0.001115
2,1524373739.6289241,1524373739.6289241,0.012068,-0.028594,-0.0011070000000000001
3,1524373739.6408029,1524373739.6408029,0.010976,-0.02754,-4e-05
4,1524373739.647217,1524373739.647217,0.010976999999999999,-0.026477999999999998,-0.001105
5,1524373739.6604419,1524373739.6604419,0.010966,-0.026476999999999997,-3.6e-05
6,1524373739.669431,1524373739.669431,0.008827,-0.025435,-0.001116
7,1524373739.6771462,1524373739.6771462,0.008816,-0.025434000000000002,-4.7e-05
8,1524373739.687798,1524373739.687798,0.009886,-0.024362,-0.001104
9,1524373739.697434,1524373739.697434,0.010966,-0.025415,-0.001101
10,1524373739.7073882,1524373739.7073882,0.010966,-0.026476999999999997,-3.6e-05
11,1524373739.718854,1524373739.718854,0.012046,-0.027530000000000002,-3.3e-05
12,1524373739.727434,1524373739.727434,0.012057,-0.027531,-0.001102
13,1524373739.737605,1524373739.737605,0.013125999999999999,-0.027520999999999997,-0.0010949999999999998
14,1524373739.747061,1524373739.747061,0.013104,-0.027519,0.001044
15,1524373739.757116,1524373739.757116,0.012057,-0.028593,-3.7e-05
16,1524373739.76704,1524373739.76704,0.012046,-0.027530000000000002,-3.3e-05
17,1524373739.7770169,1524373739.7770169,0.012057,-0.027531,-0.001102
18,1524373739.788101,1524373739.788101,0.010965,-0.027538999999999998,0.001029
19,1524373739.7971768,1524373739.7971768,0.012046,-0.027530000000000002,-3.3e-05
20,1524373739.8069801,1524373739.8069801,0.012068,-0.028594,-0.0011070000000000001
21,1524373739.819984,1524373739.819984,0.012068,-0.028594,-0.0011070000000000001
22,1524373739.826952,1524373739.826952,0.013147999999999998,-0.029647000000000003,-0.001104
23,1524373739.836915,1524373739.836915,0.014206,-0.028574000000000002,-0.001091
24,1524373739.84694,1524373739.84694,0.013125999999999999,-0.028582999999999997,-2.9999999999999997e-05
25,1524373739.856891,1524373739.856891,0.013115,-0.02752,-2.5e-05
26,1524373739.866894,1524373739.866894,0.013104,-0.026456999999999998,-2.1e-05
27,1524373739.876949,1524373739.876949,0.013137000000000001,-0.028584,-0.001099
28,1524373739.886882,1524373739.886882,0.012057,-0.028593,-3.7e-05
29,1524373739.897021,1524373739.897021,0.013125999999999999,-0.028582999999999997,-2.9999999999999997e-05
30,1524373739.906836,1524373739.906836,0.012046,-0.027530000000000002,-3.3e-05
31,1524373739.9166882,1524373739.9166882,0.012068,-0.028594,-0.0011070000000000001
32,1524373739.9269052,1524373739.9269052,0.012057,-0.028593,-3.7e-05
33,1524373739.9367821,1524373739.9367821,0.013125999999999999,-0.028582999999999997,-2.9999999999999997e-05
34,1524373739.9477391,1524373739.9477391,0.014195,-0.028573,-2.2e-05
35,1524373739.956753,1524373739.956753,0.014195,-0.028573,-2.2e-05
36,1524373739.966773,1524373739.966773,0.014206,-0.028574000000000002,-0.001091
37,1524373739.979692,1524373739.979692,0.013115,-0.02752,-2.5e-05
38,1524373739.98673,1524373739.98673,0.012046,-0.027530000000000002,-3.3e-05
39,1524373739.996905,1524373739.996905,0.010976,-0.02754,-4e-05
40,1524373740.0115528,1524373740.0115528,0.012068,-0.028594,-0.0011070000000000001
41,1524373740.03394,1524373740.03394,0.013125999999999999,-0.028582999999999997,-2.9999999999999997e-05
42,1524373740.034029,1524373740.034029,0.013125999999999999,-0.028582999999999997,-2.9999999999999997e-05
43,1524373740.0368972,1524373740.0368972,0.014216999999999999,-0.029637,-0.0010960000000000002
44,1524373740.046583,1524373740.046583,0.014195,-0.028573,-2.2e-05
45,1524373740.056468,1524373740.056468,0.013125999999999999,-0.028582999999999997,-2.9999999999999997e-05
46,1524373740.066352,1524373740.066352,0.013125999999999999,-0.028582999999999997,-2.9999999999999997e-05
47,1524373740.076548,1524373740.076548,0.013125999999999999,-0.027520999999999997,-0.0010949999999999998
48,1524373740.086676,1524373740.086676,0.013137000000000001,-0.028584,-0.001099
49,1524373740.09666,1524373740.09666,0.012057,-0.027531,-0.001102
50,1524373740.107408,1524373740.107408,0.013137000000000001,-0.028584,-0.001099
51,1524373740.116701,1524373740.116701,0.013125999999999999,-0.028582999999999997,-2.9999999999999997e-05
52,1524373740.126595,1524373740.126595,0.013125999999999999,-0.028582999999999997,-2.9999999999999997e-05
53,1524373740.139565,1524373740.139565,0.013137000000000001,-0.029646,-3.4e-05
54,1524373740.14656,1524373740.14656,0.013137000000000001,-0.029646,-3.4e-05
55,1524373740.156723,1524373740.156723,0.013147999999999998,-0.029647000000000003,-0.001104
56,1524373740.166678,1524373740.166678,0.012057,-0.028593,-3.7e-05
57,1524373740.176817,1524373740.176817,0.013125999999999999,-0.027520999999999997,-0.0010949999999999998
58,1524373740.186408,1524373740.186408,0.014173,-0.026447000000000002,-1.3000000000000001e-05
59,1524373740.197009,1524373740.197009,0.012057,-0.028593,-3.7e-05
60,1524373740.2064118,1524373740.2064118,0.013147999999999998,-0.029647000000000003,-0.001104
61,1524373740.216343,1524373740.216343,0.014195,-0.028573,-2.2e-05
