,Time,TimeRedundant,X,Y,Z
0,1524373739.512231,1524373739.512231,0.001678,-0.013199,-1.014175
1,1524373739.5170631,1524373739.5170631,0.003113,-0.014663999999999998,-1.01149
2,1524373739.527067,1524373739.527067,0.0028989999999999997,-0.014175,-1.013916
3,1524373739.537299,1524373739.537299,0.002945,-0.013184,-1.018799
4,1524373739.547179,1524373739.547179,0.001495,-0.012466,-1.0202639999999998
5,1524373739.557073,1524373739.557073,0.001511,-0.013931,-1.02124
6,1524373739.567167,1524373739.567167,0.002762,-0.014663999999999998,-1.022934
7,1524373739.577047,1524373739.577047,0.003006,-0.016128999999999998,-1.021484
8,1524373739.587033,1524373739.587033,0.003235,-0.014648,-1.021469
9,1524373739.597356,1524373739.597356,0.002731,-0.012695,-1.021957
10,1524373739.607452,1524373739.607452,0.004425,-0.012436,-1.020721
11,1524373739.619584,1524373739.619584,0.003677,-0.011719,-1.0200040000000001
12,1524373739.62896,1524373739.62896,0.002441,-0.012466,-1.018799
13,1524373739.640882,1524373739.640882,0.002975,-0.012938999999999999,-1.022446
14,1524373739.64729,1524373739.64729,0.00296,-0.012206999999999999,-1.0217129999999999
15,1524373739.660521,1524373739.660521,0.0034939999999999997,-0.014893,-1.023666
16,1524373739.6694698,1524373739.6694698,0.002487,-0.012955000000000001,-1.021484
17,1524373739.677222,1524373739.677222,0.002457,-0.015396,-1.017578
18,1524373739.687833,1524373739.687833,0.0031739999999999997,-0.014648,-1.016602
19,1524373739.697509,1524373739.697509,0.004059,-0.011475,-1.010254
20,1524373739.707464,1524373739.707464,0.002121,-0.011978,-1.012222
21,1524373739.71893,1524373739.71893,0.001373,-0.011734,-1.010284
22,1524373739.727505,1524373739.727505,0.00145,-0.012955000000000001,-1.0156399999999999
23,1524373739.737686,1524373739.737686,0.002945,-0.013428,-1.0185549999999999
24,1524373739.747132,1524373739.747132,0.003693,-0.012938999999999999,-1.020493
25,1524373739.7571962,1524373739.7571962,0.00296,-0.013428,-1.0200040000000001
26,1524373739.767112,1524373739.767112,0.002731,-0.012938999999999999,-1.021469
27,1524373739.777091,1524373739.777091,0.002258,-0.014663999999999998,-1.021484
28,1524373739.788544,1524373739.788544,0.003204,-0.013916,-1.019043
29,1524373739.797251,1524373739.797251,0.001678,-0.012955000000000001,-1.014908
30,1524373739.807052,1524373739.807052,0.005797999999999999,-0.012436,-1.012924
31,1524373739.820056,1524373739.820056,0.00209,-0.009781,-1.011002
32,1524373739.827025,1524373739.827025,0.001678,-0.011245999999999999,-1.015884
33,1524373739.836987,1524373739.836987,0.00293,-0.011963,-1.018799
34,1524373739.847013,1524373739.847013,0.002945,-0.011963,-1.019272
35,1524373739.856973,1524373739.856973,0.002487,-0.013199,-1.022202
36,1524373739.866966,1524373739.866966,0.003204,-0.015625,-1.018799
37,1524373739.877091,1524373739.877091,0.003952000000000001,-0.016357,-1.01976
38,1524373739.8869538,1524373739.8869538,0.00296,-0.014419999999999999,-1.018799
39,1524373739.897095,1524373739.897095,0.001953,-0.016617,-1.014908
40,1524373739.906908,1524373739.906908,0.003403,-0.011719,-1.017075
41,1524373739.9167619,1524373739.9167619,0.002411,-0.011734,-1.016357
42,1524373739.926981,1524373739.926981,0.00293,-0.012695,-1.018066
43,1524373739.936856,1524373739.936856,0.003189,-0.013428,-1.0185549999999999
44,1524373739.947813,1524373739.947813,0.003693,-0.014159999999999999,-1.019028
45,1524373739.956826,1524373739.956826,0.005157,-0.015609999999999999,-1.0187680000000001
46,1524373739.9668472,1524373739.9668472,0.00415,-0.013184,-1.0182950000000002
47,1524373739.9797661,1524373739.9797661,0.005157,-0.016342,-1.0185389999999999
48,1524373739.9868019,1524373739.9868019,0.002945,-0.013428,-1.018799
49,1524373739.996979,1524373739.996979,0.00293,-0.013184,-1.01709
50,1524373740.0116382,1524373740.0116382,0.00293,-0.013672,-1.017822
51,1524373740.033994,1524373740.033994,0.002426,-0.013443,-1.0158690000000001
52,1524373740.034063,1524373740.034063,0.001709,-0.012711,-1.017838
53,1524373740.0373552,1524373740.0373552,0.0016940000000000002,-0.013199,-1.016373
54,1524373740.046643,1524373740.046643,0.003418,-0.013672,-1.01709
55,1524373740.0565212,1524373740.0565212,0.003479,-0.01709,-1.020493
56,1524373740.06641,1524373740.06641,0.0039369999999999995,-0.014893,-1.0185389999999999
57,1524373740.076624,1524373740.076624,0.002716,-0.012695,-1.0202639999999998
58,1524373740.08675,1524373740.08675,0.004929,-0.016342,-1.018784
59,1524373740.096741,1524373740.096741,0.00412,-0.011963,-1.016098
60,1524373740.107483,1524373740.107483,0.002914,-0.012695,-1.016357
61,1524373740.116776,1524373740.116776,0.0016940000000000002,-0.013443,-1.016373
62,1524373740.126671,1524373740.126671,0.004379,-0.012192,-1.017319
63,1524373740.139605,1524373740.139605,0.004639,-0.011948,-1.0182950000000002
64,1524373740.146636,1524373740.146636,0.003418,-0.013428,-1.017334
65,1524373740.156759,1524373740.156759,0.002945,-0.013428,-1.0185549999999999
66,1524373740.1667528,1524373740.1667528,0.002457,-0.014175,-1.018066
67,1524373740.176892,1524373740.176892,0.004456,-0.015869,-1.020493
68,1524373740.1878278,1524373740.1878278,0.002731,-0.014908000000000001,-1.019775
69,1524373740.197084,1524373740.197084,0.002441,-0.014663999999999998,-1.016357
70,1524373740.206485,1524373740.206485,0.002411,-0.013199,-1.014908
71,1524373740.216414,1524373740.216414,0.004868,-0.013168000000000001,-1.016342
72,1524373740.226532,1524373740.226532,0.003906,-0.013184,-1.017563
73,1524373740.236342,1524373740.236342,0.0043950000000000005,-0.014159999999999999,-1.017563
74,1524373740.24644,1524373740.24644,0.002228,-0.015152,-1.018311
75,1524373740.256401,1524373740.256401,0.0022129999999999997,-0.013687000000000001,-1.019043
76,1524373740.267033,1524373740.267033,0.004181,-0.013672,-1.0200040000000001
77,1524373740.276493,1524373740.276493,0.00293,-0.011719,-1.018799
78,1524373740.286484,1524373740.286484,0.004135,-0.012451,-1.017075
79,1524373740.299501,1524373740.299501,0.004883,-0.013168000000000001,-1.017075
80,1524373740.3063312,1524373740.3063312,0.002686,-0.013931,-1.017578
81,1524373740.31637,1524373740.31637,0.0021969999999999997,-0.014908000000000001,-1.016617
82,1524373740.326412,1524373740.326412,0.00267,-0.013931,-1.0161129999999998
83,1524373740.336288,1524373740.336288,0.000732,-0.013947,-1.016617
84,1524373740.346283,1524373740.346283,0.003403,-0.013428,-1.0161129999999998
85,1524373740.356278,1524373740.356278,0.002472,-0.014419999999999999,-1.018799
86,1524373740.366308,1524373740.366308,0.001266,-0.014175,-1.02124
87,1524373740.376349,1524373740.376349,0.002686,-0.013199,-1.018066
88,1524373740.386226,1524373740.386226,0.0041659999999999996,-0.012938999999999999,-1.019272
89,1524373740.3974981,1524373740.3974981,0.001907,-0.011245999999999999,-1.015152
90,1524373740.4064438,1524373740.4064438,0.003403,-0.013916,-1.0153809999999999
91,1524373740.416637,1524373740.416637,0.003159,-0.014159999999999999,-1.0151370000000002
92,1524373740.4266632,1524373740.4266632,0.0043950000000000005,-0.014403999999999998,-1.016098
93,1524373740.436258,1524373740.436258,0.0058590000000000005,-0.014877000000000001,-1.016571
94,1524373740.44625,1524373740.44625,0.004135,-0.014159999999999999,-1.015854
95,1524373740.458632,1524373740.458632,0.002686,-0.013443,-1.017822
96,1524373740.46613,1524373740.46613,0.002441,-0.012466,-1.018799
97,1524373740.476074,1524373740.476074,0.003677,-0.014403999999999998,-1.0185389999999999
98,1524373740.486235,1524373740.486235,0.003387,-0.013672,-1.014648
99,1524373740.496463,1524373740.496463,0.004135,-0.013916,-1.015854
100,1524373740.5061,1524373740.5061,0.002167,-0.012955000000000001,-1.0156399999999999
101,1524373740.5161572,1524373740.5161572,0.00386,-0.012451,-1.01416
102,1524373740.526088,1524373740.526088,0.004135,-0.013916,-1.015121
103,1524373740.536053,1524373740.536053,0.003647,-0.014159999999999999,-1.0151370000000002
104,1524373740.546123,1524373740.546123,0.0022129999999999997,-0.014908000000000001,-1.017105
105,1524373740.555934,1524373740.555934,0.003525,-0.014159999999999999,-1.026825
106,1524373740.566125,1524373740.566125,0.002472,-0.015152,-1.019043
107,1524373740.576006,1524373740.576006,0.002686,-0.013199,-1.018066
108,1524373740.586629,1524373740.586629,0.001648,-0.011978,-1.013199
109,1524373740.5961711,1524373740.5961711,0.0012050000000000001,-0.012711,-1.017105
110,1524373740.6060631,1524373740.6060631,0.0017239999999999998,-0.012222,-1.0200200000000001
111,1524373740.618226,1524373740.618226,0.0034479999999999997,-0.013428,-1.020493
112,1524373740.626376,1524373740.626376,0.005142,-0.016097999999999998,-1.017075
113,1524373740.6359632,1524373740.6359632,0.004868,-0.015137000000000001,-1.015121
114,1524373740.645861,1524373740.645861,0.0021969999999999997,-0.014908000000000001,-1.016373
115,1524373740.655967,1524373740.655967,0.00412,-0.014648,-1.013672
116,1524373740.665995,1524373740.665995,0.005371,-0.014145,-1.016342
117,1524373740.675971,1524373740.675971,0.003189,-0.013916,-1.018066
118,1524373740.685869,1524373740.685869,0.001953,-0.013443,-1.016617
119,1524373740.6961632,1524373740.6961632,0.003647,-0.012206999999999999,-1.017563
120,1524373740.705808,1524373740.705808,0.003204,-0.014648,-1.018799
121,1524373740.715796,1524373740.715796,0.005142,-0.014388999999999999,-1.017563
122,1524373740.725903,1524373740.725903,0.004639,-0.013656999999999999,-1.01683
123,1524373740.7357779,1524373740.7357779,0.001328,-0.0159,-1.0024870000000001
124,1524373740.746027,1524373740.746027,0.004227000000000001,-0.014159999999999999,-1.0231629999999998
125,1524373740.755772,1524373740.755772,0.003159,-0.013672,-1.015625
126,1524373740.765868,1524373740.765868,0.004852,-0.012924000000000001,-1.015854
127,1524373740.777875,1524373740.777875,0.002258,-0.013199,-1.022705
128,1524373740.785832,1524373740.785832,0.004654,-0.013168000000000001,-1.019501
129,1524373740.795902,1524373740.795902,0.0041659999999999996,-0.013916,-1.0182950000000002
130,1524373740.8101552,1524373740.8101552,0.004654,-0.013412,-1.019257
131,1524373740.81577,1524373740.81577,0.004135,-0.012451,-1.017563
132,1524373740.825696,1524373740.825696,0.003632,-0.014159999999999999,-1.014404
133,1524373740.835749,1524373740.835749,0.003647,-0.015625,-1.013916
134,1524373740.845654,1524373740.845654,0.002869,-0.012466,-1.012466
135,1524373740.8557038,1524373740.8557038,0.0007019999999999999,-0.013213999999999998,-1.014435
136,1524373740.865649,1524373740.865649,0.0016940000000000002,-0.01149,-1.017578
137,1524373740.875583,1524373740.875583,0.0016940000000000002,-0.011734,-1.017822
138,1524373740.885594,1524373740.885594,0.003922,-0.013672,-1.018051
139,1524373740.8958461,1524373740.8958461,0.003693,-0.014403999999999998,-1.0200040000000001
140,1524373740.905641,1524373740.905641,0.00322,-0.015625,-1.019775
141,1524373740.915638,1524373740.915638,0.00119,-0.014679,-1.013458
142,1524373740.925549,1524373740.925549,0.003662,-0.015381,-1.0158690000000001
143,1524373740.93751,1524373740.93751,0.0038759999999999997,-0.014159999999999999,-1.013428
144,1524373740.945614,1524373740.945614,0.005615,-0.012924000000000001,-1.017548
145,1524373740.9555,1524373740.9555,0.001953,-0.012955000000000001,-1.017822
146,1524373740.969512,1524373740.969512,0.004639,-0.013656999999999999,-1.017319
147,1524373740.97545,1524373740.97545,0.0027010000000000003,-0.013199,-1.019043
148,1524373740.9854732,1524373740.9854732,0.003418,-0.013428,-1.016846
149,1524373740.9956222,1524373740.9956222,0.003906,-0.015625,-1.0161129999999998
150,1524373741.005456,1524373741.005456,0.002945,-0.014908000000000001,-1.017578
151,1524373741.015404,1524373741.015404,0.0031739999999999997,-0.014159999999999999,-1.0161129999999998
152,1524373741.025533,1524373741.025533,0.0038759999999999997,-0.013672,-1.01416
153,1524373741.0355039,1524373741.0355039,0.0046229999999999995,-0.014403999999999998,-1.014877
154,1524373741.04547,1524373741.04547,0.002151,-0.012955000000000001,-1.014175
155,1524373741.055208,1524373741.055208,0.002426,-0.012466,-1.01709
156,1524373741.065285,1524373741.065285,0.0009609999999999999,-0.013702,-1.015396
157,1524373741.07548,1524373741.07548,0.003204,-0.014893,-1.019043
158,1524373741.085417,1524373741.085417,0.002686,-0.014175,-1.016602
159,1524373741.0976038,1524373741.0976038,0.00415,-0.012938999999999999,-1.017319
160,1524373741.1054368,1524373741.1054368,0.003632,-0.011963,-1.016342
