1525629538.287400	1525629538.287400	0.036143	-0.047048	0.001508
1525629538.296768	1525629538.296768	0.037259	-0.048121	-0.002736
1525629538.306761	1525629538.306761	0.030940	-0.041702	-0.008135
1525629538.316787	1525629538.316787	0.023458	-0.046999	-0.008227
1525629538.326781	1525629538.326781	0.025513	-0.057664	-0.003944
1525629538.336840	1525629538.336840	0.027628	-0.059804	-0.002853
1525629538.346696	1525629538.346696	0.026614	-0.059802	-0.007123
1525629538.356789	1525629538.356789	0.018170	-0.059769	-0.014677
1525629538.368130	1525629538.368130	0.004302	-0.049051	-0.012718
1525629538.376701	1525629538.376701	-0.002112	-0.043694	-0.010668
1525629538.386778	1525629538.386778	0.008520	-0.042672	-0.007345
1525629538.396667	1525629538.396667	0.013766	-0.036295	0.001234
1525629538.406621	1525629538.406621	0.015795	-0.036300	0.009774
1525629538.416679	1525629538.416679	0.015722	-0.028836	0.017223
1525629538.426610	1525629538.426610	0.012470	-0.023491	0.022505
1525629538.436580	1525629538.436580	0.013469	-0.024558	0.027839
1525629538.446693	1525629538.446693	0.013427	-0.025623	0.031031
1525629538.458467	1525629538.458467	0.014528	-0.022431	0.028916
1525629538.466700	1525629538.466700	0.018840	-0.009660	0.027904
1525629538.476427	1525629538.476427	0.020945	-0.010734	0.030059
1525629538.486669	1525629538.486669	0.017652	-0.037364	0.032148
1525629538.497103	1525629538.497103	0.009095	-0.056513	0.029915
1525629538.506502	1525629538.506502	-0.001458	-0.041550	0.023399
1525629538.516581	1525629538.516581	-0.006697	-0.024477	0.019077
1525629538.528483	1525629538.528483	-0.002362	-0.018102	0.014873
1525629538.543172	1525629538.543172	0.006233	-0.020273	0.009656
1525629538.546521	1525629538.546521	0.008349	-0.017083	0.011811
1525629538.556809	1525629538.556809	0.007151	-0.017073	0.022440
1525629538.566404	1525629538.566404	0.002806	-0.017052	0.028773
1525629538.576352	1525629538.576352	0.001734	-0.008520	0.030888
1525629538.587119	1525629538.587119	0.000609	-0.015974	0.034067
1525629538.596375	1525629538.596375	0.000491	-0.031958	0.040453
1525629538.606527	1525629538.606527	-0.004885	-0.038329	0.042516
1525629538.616414	1525629538.616414	-0.009203	-0.042573	0.045656
1525629538.626231	1525629538.626231	-0.002843	-0.048994	0.047863
