1525629538.294477	1525629538.294477	41.728745	59.541397	-360.802338
1525629538.294507	1525629538.294507	41.276932	59.090378	-361.026215
1525629538.314219	1525629538.314219	41.578476	59.466049	-360.877380
1525629538.314259	1525629538.314259	41.501328	58.941147	-361.099731
1525629538.333857	1525629538.333857	41.503220	59.390945	-360.952179
1525629538.333897	1525629538.333897	41.503357	59.391159	-361.102203
1525629538.354798	1525629538.354798	41.426590	59.015823	-361.025360
1525629538.355766	1525629538.355766	41.577347	59.166382	-361.100739
1525629538.373214	1525629538.373214	41.500992	58.866150	-361.099304
1525629538.373267	1525629538.373267	41.352768	59.240829	-361.176788
1525629538.393402	1525629538.393402	41.577423	59.166504	-361.175720
1525629538.393455	1525629538.393455	41.427841	59.241165	-361.251587
1525629538.412442	1525629538.412442	41.502914	59.241501	-361.326355
1525629538.412494	1525629538.412494	41.499496	58.565918	-360.947632
1525629538.432497	1525629538.432497	41.276489	58.940704	-361.250397
1525629538.432554	1525629538.432554	41.426666	59.015930	-361.100372
1525629538.452165	1525629538.452165	41.051254	58.939697	-361.026062
1525629538.452242	1525629538.452242	41.500809	58.791382	-361.248901
1525629538.471797	1525629538.471797	41.276154	58.865707	-361.249969
1525629538.473540	1525629538.473540	41.277832	59.240707	-361.252045
1525629538.491427	1525629538.491427	41.200699	58.715820	-361.474426
1525629538.491501	1525629538.491501	41.051071	58.864914	-361.175629
1525629538.511063	1525629538.511063	41.275314	58.715469	-361.099152
1525629538.511136	1525629538.511136	41.276489	58.940704	-361.250397
1525629538.531128	1525629538.531128	41.501831	59.016388	-361.250122
1525629538.531255	1525629538.531255	41.200806	58.790482	-361.249786
1525629538.550491	1525629538.550491	41.502945	59.316055	-361.026764
1525629538.550568	1525629538.550568	41.427353	59.165939	-361.101196
1525629538.570131	1525629538.570131	41.352844	59.240936	-361.251801
1525629538.570246	1525629538.570246	41.278168	59.315704	-361.252441
1525629538.589729	1525629538.589729	41.426590	59.015823	-361.025360
1525629538.590289	1525629538.590289	41.426483	58.941147	-361.249939
1525629538.609655	1525629538.609655	41.502243	59.091492	-361.325531
1525629538.609768	1525629538.609768	41.277908	59.240829	-361.327026
1525629538.629060	1525629538.629060	41.501938	59.091049	-361.025543
1525629538.629130	1525629538.629130	41.276443	59.015152	-360.875793
1525629538.648772	1525629538.648772	41.428619	59.465836	-361.027832
1525629538.648854	1525629538.648854	41.501678	59.016159	-361.100128
1525629538.668322	1525629538.668322	41.501755	59.016266	-361.175110
1525629538.668389	1525629538.668389	41.802170	59.092285	-361.249634
1525629538.688619	1525629538.688619	41.425583	58.790817	-361.024109
1525629538.692731	1525629538.692731	41.726822	59.017059	-361.249451
1525629538.707969	1525629538.707969	41.650406	58.716721	-361.173035
1525629538.708101	1525629538.708101	41.427841	59.241165	-361.251587
1525629538.728609	1525629538.728609	41.801834	59.017273	-361.249237
1525629538.728681	1525629538.728681	41.426147	58.866150	-361.249542
1525629538.747510	1525629538.747510	41.878174	59.317505	-361.250671
1525629538.747639	1525629538.747639	41.425354	58.641495	-361.473328
1525629538.767559	1525629538.767559	41.652496	59.166840	-361.250519
1525629538.767600	1525629538.767600	41.501633	58.941605	-361.399719
1525629538.786483	1525629538.786483	41.426147	58.866150	-361.249542
1525629538.786526	1525629538.786526	41.503250	59.316498	-361.326752
1525629538.807265	1525629538.807265	41.275574	58.790359	-361.024567
1525629538.807306	1525629538.807306	41.652924	59.241943	-361.325897
1525629538.826066	1525629538.826066	41.576828	59.016602	-361.249908
1525629538.826143	1525629538.826143	41.876633	58.942719	-361.398590
1525629538.845722	1525629538.845722	42.251984	59.018860	-361.397888
1525629538.845792	1525629538.845792	42.175827	58.793396	-361.246887
1525629538.865332	1525629538.865332	42.403519	59.394089	-361.249512
1525629538.865464	1525629538.865464	42.100891	58.793289	-361.322083
1525629538.884962	1525629538.884962	42.477280	59.168976	-361.023041
1525629538.885031	1525629538.885031	42.777557	59.244751	-360.947540
1525629538.904551	1525629538.904551	42.775818	58.795197	-361.245087
1525629538.904596	1525629538.904596	42.928635	59.470322	-361.023346
1525629538.924773	1525629538.924773	43.002136	59.170319	-360.871490
1525629538.925866	1525629538.925866	43.076981	59.170319	-360.721252
1525629538.944101	1525629538.944101	43.451462	59.021667	-360.869324
1525629538.944145	1525629538.944145	42.852966	59.320099	-361.022736
1525629538.964018	1525629538.964018	43.378235	59.396561	-360.946564
1525629538.964072	1525629538.964072	43.376724	59.096329	-360.794922
1525629538.983703	1525629538.983703	43.302185	59.245758	-360.570984
1525629538.983820	1525629538.983820	43.451096	59.021103	-360.494324
1525629539.003325	1525629539.003325	43.076721	59.244415	-360.121674
1525629539.006835	1525629539.006835	42.927582	59.468750	-359.973358
1525629539.023715	1525629539.023715	42.776260	59.242844	-359.672546
1525629539.023849	1525629539.023849	42.329224	59.916397	-359.602600
1525629539.042602	1525629539.042602	42.477951	59.616943	-359.675507
1525629539.042722	1525629539.042722	42.027237	59.540039	-359.301422
1525629539.062343	1525629539.062343	42.252991	59.690826	-359.376587
1525629539.062479	1525629539.062479	42.027451	59.540375	-359.526428
1525629539.082465	1525629539.082465	42.178925	59.915497	-359.303040
1525629539.082587	1525629539.082587	42.252579	59.615707	-359.301178
1525629539.101790	1525629539.101790	42.252686	59.690369	-359.076569
1525629539.101919	1525629539.101919	42.327240	59.540939	-359.300537
1525629539.121328	1525629539.121328	42.028244	59.765045	-359.302673
1525629539.123537	1525629539.123537	42.179596	60.065491	-359.303864
1525629539.141065	1525629539.141065	42.027344	59.614700	-359.076843
1525629539.142096	1525629539.142096	41.804031	59.989029	-359.079559
1525629539.160618	1525629539.160618	42.101776	59.539581	-358.851227
1525629539.160755	1525629539.160755	41.577682	59.688354	-359.078583
1525629539.180341	1525629539.180341	41.803467	59.913696	-358.854187
1525629539.180469	1525629539.180469	41.725647	59.238785	-359.075684
1525629539.200168	1525629539.200168	41.879364	60.064255	-359.079742
1525629539.200284	1525629539.200284	41.952011	59.539474	-359.076660
1525629539.219784	1525629539.219784	41.503952	59.988022	-359.005493
1525629539.219910	1525629539.219910	41.503616	59.913025	-359.005066
1525629539.239493	1525629539.239493	41.276962	59.611893	-358.704071
1525629539.243865	1525629539.243865	41.203796	59.986893	-358.856384
1525629539.258869	1525629539.258869	41.276276	59.461884	-358.703247
1525629539.258939	1525629539.258939	41.052887	59.836105	-358.631012
1525629539.278802	1525629539.278802	41.353088	59.911789	-358.480530
1525629539.278932	1525629539.278932	40.975983	59.460541	-358.404175
1525629539.298526	1525629539.298526	40.904434	60.210449	-358.483521
1525629539.298654	1525629539.298654	40.902847	59.910095	-358.256866
1525629539.317964	1525629539.317964	40.902588	59.835205	-358.331421
1525629539.318096	1525629539.318096	40.903183	59.985092	-358.257263
1525629539.337907	1525629539.337907	40.602768	59.909088	-358.182739
1525629539.340090	1525629539.340090	40.753708	60.134430	-358.108551
1525629539.357372	1525629539.357372	40.451752	59.683624	-358.181946
1525629539.357489	1525629539.357489	40.227432	59.832962	-358.183441
1525629539.377233	1525629539.377233	40.227097	59.757965	-358.183044
1525629539.377416	1525629539.377416	40.003143	60.056839	-357.885376
1525629539.397000	1525629539.397000	40.002319	59.906616	-357.734558
1525629539.397235	1525629539.397235	39.775436	59.456146	-357.882751
1525629539.416560	1525629539.416560	39.927582	59.981277	-357.660187
1525629539.416746	1525629539.416746	39.776718	59.756042	-357.809387
1525629539.436024	1525629539.436024	39.476974	59.830032	-357.735718
1525629539.436245	1525629539.436245	39.252640	59.979355	-357.737213
1525629539.455889	1525629539.455889	39.250534	59.529251	-357.659729
1525629539.462263	1525629539.462263	39.253540	60.129700	-357.963013
1525629539.475384	1525629539.475384	39.251282	59.679352	-357.735565
1525629539.475499	1525629539.475499	38.952408	59.978119	-357.513092
1525629539.495105	1525629539.495105	39.477417	59.979706	-357.511536
1525629539.495235	1525629539.495235	39.027420	59.978348	-357.512878
1525629539.514964	1525629539.514964	38.953690	60.278015	-357.439728
1525629539.515066	1525629539.515066	38.951401	59.753128	-357.511841
1525629539.535018	1525629539.535018	38.652298	59.902573	-357.738586
