Time,gX,gY,gZ,aX,aY,aZ,mX,mY,mZ
1524423365.45,0.295948,-0.030026,0.159227,-0.048187,-1.016586,-0.124435,199.08638,-92.904938,-61.540863
1524423365.47,0.207867,-0.044725,0.108259,0.015869,-1.010376,-0.100891,198.859955,-93.204834,-61.163589
1524423365.49,0.30299,-0.03001,0.09938,0.008163,-0.990402,-0.083649,198.711151,-93.053375,-61.837112
1524423365.52,0.448188,0.026624,0.06751,-0.037933,-0.969559,-0.07725499999999999,198.259995,-93.128372,-60.932587
1524423365.54,0.40543,0.028343,0.064002,-0.01973,-1.013412,-0.07591200000000001,198.109741,-93.202927,-60.931091
1524423365.56,0.4502060000000001,0.036214,0.06970599999999999,-0.026794,-0.995132,-0.070114,198.409485,-93.054947,-60.184082
1524423365.58,0.449019,0.098891,0.019697,-0.00705,-0.989578,-0.052612,198.409119,-93.055511,-59.809082
1524423365.6,0.383705,0.125815,-0.10152,0.014725,-0.998184,-0.05217,198.559082,-93.130615,-60.035583
1524423365.62,0.34185,0.16359,-0.22680100000000006,0.031235,-1.009766,-0.036667,198.632996,-93.207092,-59.211319
1524423365.64,0.406441,0.269425,-0.268662,-0.028824,-0.983932,-0.029678,199.007767,-93.208542,-58.990082
1524423365.66,0.581152,0.276443,-0.210688,-0.060455,-1.002563,-0.020264,198.857803,-93.133423,-58.763565
1524423365.68,0.353184,0.405232,-0.012822,-0.096344,-1.046631,-0.111557,198.556595,-93.432739,-58.610565
1524423365.7,0.039926,0.112958,-0.14469,0.015091,-0.957352,-0.031387,198.48317,-92.982529,-58.609833
1524423365.72,0.044448,0.151226,-0.205459,0.065903,-1.024841,-0.027084,199.307175,-93.210327,-58.39306600000001
1524423365.74,0.055065,0.118399,-0.16595,-0.055344,-1.015732,-0.009033,199.457169,-93.21077,-58.394562
1524423365.76,0.06602999999999999,0.198244,-0.167664,-0.057373,-0.992996,-0.019974,199.531631,-93.360992,-58.395309
1524423365.78,0.058641999999999986,0.181169,-0.160304,0.016357,-1.009918,-0.01416,199.756195,-93.511551,-58.472549
1524423365.8,0.08086,0.219643,-0.174952,0.031006,-1.009048,-0.016449000000000002,199.82991,-93.812119,-58.248291
1524423365.82,0.08729400000000001,0.248386,-0.20473,0.012314,-0.992096,-0.016861,200.055969,-93.512787,-58.250565
1524423365.84,0.076749,0.212154,-0.183571,0.028488,-1.019592,-0.000412,199.905365,-93.662445,-58.17404200000001
1524423365.86,0.06252100000000001,0.198235,-0.13881,0.049469,-1.005219,0.008575,200.130936,-93.587677,-58.476303
1524423365.88,0.039985,0.186343,-0.119771,0.06395,-0.996017,-0.006363000000000001,200.430679,-93.663574,-58.479294
1524423365.9,0.014966,0.07663099999999999,-0.074433,0.107376,-1.0298459999999998,-0.001831,200.654388,-93.964584,-58.25654599999999
1524423365.92,0.008011,0.01818,0.034364,0.107788,-1.033508,-0.01329,200.730972,-93.514801,-58.257309
1524423365.94,-0.0003,-0.082842,0.109808,0.123779,-1.010132,-0.00238,200.205215,-93.663574,-58.027039
1524423365.96,0.003012,-0.094419,0.213533,0.126541,-1.030884,-0.013107,200.130814,-93.662445,-58.626312
1524423365.98,0.029248000000000007,-0.041988,0.312352,0.084106,-0.999725,-0.039062,199.231674,-93.434647,-58.69230699999999
1524423366.0,0.045064,-0.08644,0.377519,0.074753,-1.002014,-0.052551,199.156586,-93.43454,-58.616562
1524423366.03,0.079735,-0.17105,0.519658,0.06715399999999999,-1.021423,-0.010757,198.78096,-93.508972,-58.237808
1524423366.05,0.10049,-0.0975,0.50836,-0.004074,-0.994232,0.01268,198.85788,-92.9841,-58.313568
1524423366.07,0.08176699999999999,-0.025307,0.591968,-0.031723,-0.986893,-0.028732,198.258514,-92.757538,-58.157578
1524423366.09,0.047965,-0.220157,0.640083,0.019257,-0.976395,-0.018463,197.884079,-92.531754,-57.928833
1524423366.11,-0.000684,-0.371602,0.633729,0.004639,-1.014465,0.07852200000000001,197.359634,-92.305527,-57.698593
1524423366.13,-0.026599,-0.264529,0.552717,-0.089111,-1.014114,0.043243,196.610687,-92.003281,-57.691101
1524423366.15,-0.070747,-0.2458,0.563177,-0.116257,-0.995529,0.012558,195.936783,-91.775818,-57.98436
1524423366.17,-0.12955999999999998,-0.387822,0.496894,-0.118668,-0.992355,-0.014008,195.411545,-91.774597,-57.754105
1524423366.19,-0.210631,-0.591688,0.471897,-0.112671,-0.940979,0.039703,195.113251,-91.398148,-58.12612900000001
1524423366.21,-0.285435,-0.570176,0.34310100000000004,-0.14820899999999998,-1.024979,0.125473,195.038605,-91.248138,-57.975372
1524423366.23,-0.343581,-0.620797,0.225877,-0.194794,-1.038574,0.049484,195.113693,-91.248245,-58.051132
1524423366.25,-0.35091700000000003,-0.51783,0.110753,-0.246552,-1.013077,-0.09935,194.813614,-91.247467,-57.97312900000001
1524423366.27,-0.303277,-0.5801930000000001,0.013492,-0.231735,-0.91095,-0.156067,194.963196,-91.323151,-57.824631
1524423366.29,-0.21459,-0.513483,-0.044411,-0.113281,-0.99762,-0.143082,194.813583,-91.322144,-58.198135
1524423366.31,-0.093852,-0.398574,-0.044115,-0.094284,-1.021713,-0.010391,194.514023,-91.171356,-58.120132
1524423366.33,0.01678,0.098898,-0.167379,-0.222595,-0.967178,-0.010361,195.038422,-91.323029,-58.050385
1524423366.35,0.034195,0.138431,-0.132855,-0.09996,-0.996323,-0.047928,195.563614,-91.100494,-57.455627
1524423366.37,0.002739,-0.076599,-0.084811,0.000504,-0.963852,-0.008163,195.412094,-91.549942,-57.529114
1524423366.39,-0.042769,-0.225883,-0.086854,-0.061661,-0.985962,0.008713,195.637711,-91.400497,-57.606369
1524423366.41,-0.051175,-0.304589,-0.024149,-0.043213,-1.026382,0.006165,195.863083,-91.251389,-57.458633
1524423366.43,0.002239,-0.154115,0.038924,-0.016083,-1.007965,-0.12361099999999997,195.712448,-91.475723,-57.607117
1524423366.45,0.022017,-0.416458,0.14275,0.052521000000000005,-1.048187,-0.054535,195.56279,-91.250946,-57.155624
1524423366.48,0.054989,-0.33636900000000003,0.183979,-0.163208,-0.988113,-0.047577,195.337784,-91.250275,-57.15336600000001
1524423366.49,0.053391,-0.305533,0.204423,-0.132828,-0.988083,-0.038986,195.412582,-91.176178,-56.704117
1524423366.52,0.121259,-0.236855,0.192373,-0.122009,-0.988937,-0.089554,195.788223,-90.95253,-56.55787700000001
1524423366.53,0.11756099999999997,-0.292179,0.191037,-0.123398,-0.945679,-0.065872,196.085098,-91.032684,-53.710846
1524423366.56,0.15476099999999998,-0.183362,0.20889,-0.044922,-1.071869,0.000732,196.458405,-91.260147,-52.814575
1524423366.58,0.178902,-0.095898,0.26934,-0.015686000000000002,-1.04303,0.088028,195.859207,-91.033356,-52.808578
1524423366.6,0.194148,0.062688,0.292598,-0.192337,-1.017258,0.008118,195.782608,-91.333923,-52.282822
1524423366.62,0.167229,-0.03325,0.301615,-0.115356,-1.034119,-0.057159,195.036743,-90.430222,-53.25036600000001
1524423366.64,0.211278,0.16810799999999998,0.28996900000000003,-0.180984,-0.979202,-0.123993,194.134995,-90.952423,-53.316345
1524423366.66,0.211902,0.114946,0.282256,-0.163742,-0.992981,-0.105072,193.83461,-91.101303,-53.463333
1524423366.68,0.185772,0.058345000000000015,0.279684,-0.113525,-0.998886,-0.054642,193.835968,-90.651642,-53.238358
1524423366.7,0.172944,0.027415,0.309406,-0.104034,-0.984116,-0.08596799999999999,194.061493,-90.502319,-53.240616
1524423366.72,0.142544,0.017603,0.362626,-0.043106,-1.011917,-0.081741,193.237503,-90.125305,-52.932373
1524423366.74,0.198165,0.087354,0.498097,-0.049301,-0.972595,-0.083694,193.012833,-90.04953,-53.005127
1524423366.76,0.256854,0.115627,0.585279,-0.07652300000000001,-0.972595,-0.11393699999999997,192.71373,-89.748856,-52.852127
1524423366.78,0.269728,-0.132932,0.7222729999999999,-0.076096,-0.972427,0.044647000000000006,191.889969,-89.37150600000002,-52.76889
1524423366.8,0.319887,-0.051624,0.755074,-0.194336,-1.024658,0.083847,191.366272,-88.696533,-51.713654
1524423366.82,0.335359,-0.081177,0.8384860000000001,-0.224121,-1.060654,0.116638,190.695267,-87.64407299999998,-52.006943
1524423366.84,0.371332,0.020204,0.8787590000000001,-0.235611,-1.07547,0.196899,190.843796,-88.019745,-51.858429
1524423366.86,0.496404,0.41587,0.905972,-0.221512,-1.102112,-0.061951,189.421036,-87.41526800000003,-51.994202
1524423366.88,0.600286,0.374432,1.034891,-0.08577,-1.169434,-0.30188000000000004,188.897354,-86.889496,-51.463974
1524423366.9,0.620926,0.041998,1.227197,-0.096237,-1.2294770000000002,-0.209503,187.624634,-85.912384,-50.326233
1524423366.92,0.665071,-0.012765,1.354559,-0.091095,-1.540085,0.06855800000000001,186.953979,-84.85936,-50.994537
1524423366.94,0.714911,-0.028022,1.614765,0.011246,-1.735245,0.107544,185.082108,-83.879227,-50.675812
1524423366.96,0.7349939999999999,-0.05305,1.968839,0.184723,-1.724335,0.113892,184.560059,-82.604919,-49.170593
1524423366.98,0.739218,0.074823,2.258216,0.31813,-1.636917,-0.067123,182.992218,-80.57513399999998,-49.229919
1524423367.0,0.7175600000000001,0.13855399999999998,2.426264,0.279083,-1.6384740000000002,-0.150818,182.097504,-78.699371,-47.945969
1524423367.02,0.6780430000000001,0.215012,2.755749,-0.018982,-1.712479,-0.042053,179.855865,-76.516541,-48.67355300000001
1524423367.04,0.728059,-0.02565,3.0149790000000003,-0.362595,-1.670395,-0.212265,178.29083300000005,-73.960297,-49.707901
1524423367.07,0.567133,0.096906,2.636784,-0.08430499999999999,-1.127014,-0.008987,177.251038,-70.659225,-48.347504
1524423367.09,0.058369,-0.262554,1.937401,-0.080795,-0.7415619999999999,-0.141174,175.084,-68.701065,-49.450836
1524423367.11,-0.270789,0.179097,1.073781,0.471771,-0.366379,-0.248962,174.414825,-66.974411,-49.219147
1524423367.13,-0.689183,-0.040669,1.107261,0.8466799999999999,-0.093277,-0.501419,173.519135,-65.99539200000001,-50.110184
1524423367.15,-1.0772,-1.531511,0.194201,0.741959,-0.145691,-0.340271,173.896088,-65.396744,-49.963959
1524423367.17,-1.26668,-2.151182,-1.228137,0.496246,-0.332245,-0.044769,174.719208,-65.551224,-48.622177
1524423367.19,-1.248439,-1.695154,-2.805833,0.236404,-0.5431060000000001,0.139694,175.685501,-67.80534399999999,-47.806854
1524423367.21,-1.308314,-0.987217,-3.602189,-0.07586699999999999,-0.792038,0.179871,177.32333400000005,-71.11113,-47.223221
1524423367.23,-1.162531,0.164922,-4.4550410000000005,-0.258331,-1.064423,0.190109,179.336777,-74.56636,-47.768372
1524423367.25,-1.0906129999999998,1.059712,-4.537286,-0.466599,-1.232101,0.066498,180.89978,-78.31933599999998,-48.908997
1524423367.27,-1.119457,1.407346,-4.2664480000000005,-0.743668,-1.217117,0.097641,183.888168,-82.076004,-50.438873
1524423367.29,-1.131541,1.041091,-3.468058,-0.6038819999999999,-1.198654,0.012817,186.65358,-85.232117,-51.891525
1524423367.31,-1.018172,1.170793,-3.493422,-0.321655,-1.273239,-0.058548,189.19812,-87.336899,-53.791977
1524423367.33,-0.8178489999999999,1.1002459999999998,-3.661286,-0.301193,-1.32309,-0.233337,192.041367,-89.74290500000002,-55.470413
1524423367.35,-0.757609,0.444882,-3.565289,-0.333755,-1.296036,-0.157364,195.185196,-91.77594,-56.40184
1524423367.37,-0.8307610000000001,0.159342,-3.449396,-0.274612,-1.30481,-0.073715,198.330643,-93.358871,-57.408295
1524423367.39,-0.991198,0.162163,-3.347854,-0.345367,-1.310135,-0.066879,201.251205,-94.941025,-58.487503
1524423367.41,-1.101903,0.13256400000000002,-3.163736,-0.314972,-1.225494,-0.041367,203.87442,-95.846832,-59.863739
1524423367.43,-1.014281,0.101614,-3.024193,-0.331909,-1.186569,0.022583,206.872467,-96.753967,-61.09371899999999
1524423367.45,-1.12934,-0.423336,-2.655071,-0.5655979999999999,-1.217102,-0.014343,210.020798,-97.511917,-62.10020400000001
1524423367.47,-0.933953,-1.025053,-2.2402,-0.173569,-1.111282,0.130951,212.571747,-97.592728,-63.32571400000001
1524423367.49,-0.7690140000000001,-1.434559,-1.7605380000000002,-0.087509,-1.0100559999999998,0.28981,214.596222,-97.89798,-63.87095600000001
1524423367.51,-0.6886869999999999,-1.530483,-1.678017,-0.182724,-1.117661,0.51918,216.322021,-97.976562,-64.93821700000001
1524423367.53,-0.402375,-0.411157,-1.414407,-0.449997,-1.224579,0.5388029999999999,217.673416,-97.754684,-65.551727
1524423367.55,-0.131785,0.6667350000000001,-0.936099,-0.610046,-1.134811,0.381927,219.024002,-97.608612,-65.640244
1524423367.56,-0.08831699999999999,0.857857,-0.472891,-0.6472319999999999,-1.245117,0.221344,219.173187,-97.908722,-65.86673
1524423367.58,-0.021335,0.526784,0.809679,-0.712433,-1.271088,0.053787,219.323334,-97.75972,-65.493225
1524423367.6,0.19197,0.6865939999999999,1.323173,-0.379715,-1.209534,0.064468,218.573074,-97.981705,-66.010727
1524423367.62,0.293291,0.413487,1.616858,-0.235809,-1.248199,-0.10054,217.221878,-98.128677,-65.32222
1524423367.64,0.344458,-0.30353800000000003,1.822692,-0.31953400000000004,-1.124069,-0.023972,215.647644,-97.898987,-65.306473
1524423367.66,0.184259,-0.819768,1.6930919999999998,0.06170700000000001,-1.0753780000000002,0.237839,213.696457,-98.044174,-64.611954
1524423367.68,0.182584,-0.411099,2.169754,0.802628,-1.585083,0.251266,212.048477,-97.439362,-64.520477
1524423367.7,0.139675,-0.109525,2.194283,0.126343,-1.517578,0.233963,209.648468,-97.43219,-64.496475
1524423367.72,0.24024,0.973615,0.721507,-0.273117,-1.165649,-0.12735,207.772903,-97.50206,-64.177719
1524423367.74,0.089491,-0.095998,1.150049,-0.175522,-0.71846,-0.21736100000000005,207.624619,-96.976837,-64.02624499999999
1524423367.76,0.022713,-0.168918,1.164228,-0.134995,-0.878616,-0.437424,206.050293,-96.821915,-64.160492
1524423367.78,0.126861,-1.0463360000000002,0.96009,0.086746,-1.002457,-0.448563,205.301941,-96.369553,-64.22801199999999
1524423367.8,0.083327,-1.7389709999999998,0.891531,0.099869,-1.052673,0.012177,204.327133,-96.142548,-63.61827099999999
1524423367.82,0.128296,-0.744644,0.62983,-0.092712,-1.038879,0.125031,203.42601,-96.290756,-63.009247
1524423367.84,0.170172,0.184928,0.5229199999999999,-0.14668299999999998,-1.057434,0.014603,202.902832,-95.764191,-63.00402800000001
1524423367.86,0.209599,0.162916,0.4557229999999999,0.073563,-1.017776,-0.347122,202.227615,-95.762512,-62.772278
1524423367.88,0.243747,-0.574548,0.570429,0.215942,-0.97168,-0.402893,202.152863,-95.687302,-62.77153000000001
1524423367.9,0.304679,-0.653733,0.5480619999999999,0.027634,-0.931229,-0.215652,201.25238,-95.610733,-62.012527
1524423367.92,0.350452,-0.240744,0.573711,-0.07928500000000001,-1.009048,-0.120346,201.102798,-95.385849,-61.63603199999999
1524423367.94,0.382587,-0.046836,0.686021,0.07757599999999999,-1.030319,-0.128815,200.27951,-94.783951,-61.25279200000001
1524423367.96,0.371895,-0.177607,0.8137300000000001,0.130722,-1.003876,-0.16966199999999998,199.679596,-94.632843,-60.796783
1524423367.98,0.387568,-0.10404,0.8794069999999999,-0.039749,-0.953903,-0.146439,198.855011,-94.555161,-60.938538
1524423368.0,0.403194,0.006712,0.913156,-0.115005,-0.979309,-0.135025,198.179886,-94.329498,-60.031799
1524423368.02,0.402446,0.059884,0.932634,-0.07372999999999999,-1.000931,-0.121246,197.580719,-94.02803,-59.800797
1524423368.04,0.379623,-0.003068,0.92685,-0.064941,-1.024582,-0.102203,196.307327,-93.499573,-59.563065
1524423368.07,0.295919,-0.04633,0.996655,-0.11142,-1.015991,-0.054413,195.783966,-92.898682,-59.107834
1524423368.09,0.27062600000000003,0.292638,1.038586,-0.160645,-0.988068,-0.102844,194.660126,-92.520554,-58.946594
1524423368.11,0.267755,0.103398,1.089087,-0.004425,-1.082901,-0.188171,193.537064,-91.917419,-58.78536999999999
1524423368.13,0.244319,-0.532551,1.190985,0.00528,-1.147141,-0.130905,192.714355,-91.240082,-58.702133
1524423368.15,0.29855,-0.526702,1.214931,-0.17395,-1.086777,0.013077000000000002,191.965485,-90.788528,-58.244644
1524423368.17,0.368153,-0.398396,1.285511,-0.156204,-1.132065,-0.053070000000000006,190.993362,-89.811417,-57.70993000000001
1524423368.19,0.414239,-0.395757,1.3757,-0.12114,-1.117096,0.005264,189.870056,-89.134064,-57.023697
1524423368.21,0.510897,-0.163024,1.415908,-0.169922,-1.133453,0.041061,188.822388,-88.381393,-56.713211
1524423368.23,0.630482,0.095471,1.48848,-0.131805,-1.209351,-0.055374,188.525528,-87.331299,-56.18525699999999
1524423368.25,0.721017,0.09538,1.626039,-0.087952,-1.259491,-0.184372,187.478302,-86.27951,-55.27478000000001
1524423368.27,0.789355,-0.056944000000000015,1.785241,-0.032181,-1.284363,-0.243057,186.282227,-85.00174,-54.737823
1524423368.29,0.8863340000000001,0.028099,1.939259,0.019821,-1.447464,-0.222549,185.086472,-83.57429499999998,-53.975861
1524423368.31,0.947677,-0.010487,2.144896,0.16561900000000002,-1.617981,-0.251801,183.515701,-82.145721,-53.210159
1524423368.33,0.926692,-0.206018,2.502215,0.294601,-1.6429900000000002,-0.117783,182.32132,-80.34317,-52.523209
1524423368.35,0.827823,-0.173721,2.823595,0.159607,-1.835297,0.052597000000000005,180.678741,-77.939728,-51.531784
1524423368.37,0.633704,-0.001915,3.219768,0.003143,-1.931519,-0.205124,178.58715800000004,-75.309616,-50.760864
1524423368.39,0.976691,0.104227,2.940316,0.35496500000000003,-1.507339,-0.37207,177.096405,-72.605515,-50.520966
1524423368.41,0.935743,-0.028213,2.6902310000000003,0.16097999999999998,-1.326584,-0.208801,176.205276,-69.829071,-49.687042
1524423368.43,0.69017,0.206425,2.524765,-0.270416,-0.911774,-0.230988,175.163925,-67.27642800000001,-49.376633
1524423368.45,0.261767,-0.155908,1.301841,-0.258942,-0.764221,-0.245041,174.19448899999998,-65.69841,-49.44194
1524423368.47,-0.475971,-0.8017770000000001,0.17708,0.154587,-0.469055,-0.371857,174.346115,-65.02499399999999,-48.693451
1524423368.49,-0.411144,-0.864416,-0.438817,0.656906,-0.39093,-0.492249,174.494156,-65.475998,-48.319931
1524423368.51,-0.649316,-1.10288,-0.644785,0.896667,-0.355774,-0.260101,175.24176,-65.929474,-47.502411
1524423368.53,-0.796488,-0.520529,-1.868014,0.214218,-0.1884,-0.112396,175.760345,-67.656586,-47.132599
1524423368.55,-1.108701,-0.033085,-4.090778,0.185074,-0.470932,0.067429,177.697876,-71.26213100000002,-47.301971
1524423368.58,-1.212037,0.537366,-4.789639,-0.169296,-0.927032,-0.05632,179.93486,-75.242462,-48.22435
1524423368.6,-1.298423,0.15224200000000002,-5.356678,-0.256729,-1.0980530000000002,-0.033783,183.072205,-79.15035999999998,-49.230713
1524423368.62,-1.417557,-0.01475,-5.3571870000000015,-0.295227,-1.355438,0.066803,186.659058,-83.284164,-50.54158
1524423368.64,-1.543247,0.134073,-5.244067,-0.463821,-1.457062,0.134918,190.396484,-87.11908000000003,-51.403961
1524423368.66,-1.460285,0.619587,-5.36865,-0.469162,-1.393814,0.211685,195.037231,-90.205688,-52.950363
1524423368.68,-1.38174,0.838332,-5.321146,-0.465805,-1.432663,0.205338,199.304749,-92.766281,-54.41804499999999
1524423368.7,-1.324335,0.773123,-5.12207,-0.460114,-1.517685,0.181885,203.798904,-94.877441,-55.962982
1524423368.72,-1.138975,0.353895,-5.051961,-0.319687,-1.491394,0.099503,208.971191,-96.090637,-57.514709
1524423368.74,-1.074571,-0.308856,-4.9377830000000005,-0.479782,-1.6538849999999998,0.30867,213.618912,-97.07782,-58.686188
1524423368.76,-0.949149,0.110415,-4.660178,-0.717484,-1.6508330000000002,0.53801,218.42099,-96.86525,-60.009201
1524423368.78,-0.581975,1.688673,-4.4988199999999985,-1.027405,-1.587753,0.5881350000000001,223.146988,-96.803238,-60.806458
1524423368.8,-0.329557,1.82374,-3.50811,-1.423096,-1.471909,0.084488,226.898651,-96.364304,-60.918976
1524423368.82,0.238392,0.30043600000000004,-0.694367,-1.173233,-1.270996,0.01683,228.92646800000003,-95.694687,-61.389252
1524423368.84,0.494728,-0.208502,1.881941,-1.025223,-1.1828,0.011841,228.025665,-95.767792,-60.85525500000001
1524423368.86,0.448733,-0.026927,2.114501,-0.672028,-1.314438,-0.012863,226.37367200000003,-96.13887,-60.163727
1524423368.88,0.348009,0.26463000000000003,2.257298,-0.434845,-1.26944,0.027298000000000003,223.971329,-96.657486,-59.614716
1524423368.9,-0.28589000000000003,0.267288,2.43245,0.650375,-1.446548,-0.49234,221.87146,-96.501785,-59.21871899999999
1524423368.92,0.254504,-0.8589760000000001,4.833779,1.090225,-2.2565310000000003,0.302856,218.120483,-96.790482,-59.256195
1524423368.94,-0.181679,-1.02465,3.651227,-0.621506,-1.673889,0.5021359999999999,213.995331,-96.778381,-59.06494100000001
1524423368.96,0.504464,0.24822,1.219767,0.17334000000000002,-0.8965299999999999,0.161728,212.046127,-96.547562,-59.04545600000001
1524423368.98,0.046067,0.154792,1.478122,-0.145828,-0.53363,-0.082092,210.695602,-96.544312,-58.50694300000001
1524423369.0,-0.109643,0.587529,0.706626,-0.6282810000000001,-0.8720700000000001,-0.301956,209.721848,-96.166519,-58.422211
1524423369.02,0.157019,0.134812,0.500146,-0.252319,-1.081909,-0.486603,209.422333,-96.090302,-58.644211
1524423369.04,-0.131981,-1.883246,1.168526,0.217529,-1.092087,-0.116318,208.447693,-95.788406,-57.959473
1524423369.06,-0.030459,-1.172196,0.991572,0.151398,-0.95076,0.11879,207.173172,-95.78392,-58.396729
1524423369.09,0.118205,0.58402,0.295381,-0.17099,-1.097977,-0.024658000000000003,206.497192,-95.932587,-57.939972
1524423369.11,0.102692,0.165176,0.552298,-0.065445,-0.995377,-0.322144,206.273041,-95.706802,-58.012726
1524423369.13,0.123057,-0.291793,0.585762,0.260925,-0.918243,-0.303467,206.123764,-95.481461,-57.936234
1524423369.15,0.169416,-0.30740700000000004,0.463023,0.07914700000000001,-0.921722,-0.16250599999999998,205.298737,-95.55365,-58.152985
1524423369.17,0.188609,-0.126448,0.496033,-0.036224,-1.041428,-0.083664,204.924316,-95.25322,-57.699234
1524423369.19,0.208581,-0.059043,0.7702859999999999,0.165771,-1.041489,-0.08872999999999999,204.624008,-95.252777,-57.39624
1524423369.21,0.223733,-0.119382,0.91453,0.290268,-1.02124,-0.115494,203.952103,-94.350876,-57.314514
1524423369.23,0.268418,0.00659,1.0180790000000002,0.080399,-0.990692,-0.108261,203.052353,-94.123978,-56.78051800000001
1524423369.25,0.297414,0.099452,1.120301,-0.050751,-1.019073,-0.089874,201.178299,-93.893158,-56.911774
1524423369.27,0.30178,0.008123,1.201227,-0.039383,-0.999405,-0.098007,199.454483,-93.438568,-56.51953100000001
1524423369.29,0.293793,-0.113193,1.163208,-0.099457,-0.982361,-0.082748,198.78154,-92.762009,-56.212814
1524423369.31,0.281812,-0.156932,1.124427,-0.158066,-0.990982,-0.090897,197.957306,-92.460007,-55.904572
1524423369.33,0.296927,-0.050478,1.108952,-0.12648,-1.0107270000000002,-0.107178,196.684265,-91.856445,-55.741837
1524423369.35,0.310054,-0.054541,1.18711,-0.03363,-1.034317,-0.080948,195.710678,-91.403748,-55.582108
1524423369.37,0.35238600000000003,-0.127494,1.198864,-0.022736000000000003,-1.1050870000000002,-0.16864,195.411926,-90.804108,-54.75411999999999
1524423369.39,0.35282600000000003,-0.611156,1.322984,-0.041489,-1.133881,-0.124771,194.213669,-90.20108,-54.367126
1524423369.41,0.440111,-0.579489,1.331236,-0.164459,-1.069794,-0.04332,193.315811,-89.52374300000002,-54.133148
1524423369.43,0.514645,-0.455353,1.4456870000000002,-0.141388,-1.158081,-0.069763,192.043594,-88.545837,-53.52043199999999
1524423369.45,0.5862649999999999,-0.535412,1.527144,-0.116425,-1.180359,-0.01474,192.422607,-87.12344399999998,-52.549225
1524423369.47,0.685902,-0.431264,1.612809,-0.1521,-1.177536,0.009995,189.198776,-86.739029,-52.366974
1524423369.49,0.859051,-0.210515,1.713413,-0.053772,-1.282166,-0.146057,188.07663,-85.68693499999998,-51.530762
1524423369.51,0.965037,-0.346479,1.938201,0.059357000000000014,-1.4255520000000002,-0.265488,187.031387,-84.10992399999998,-50.77030900000001
1524423369.53,1.044178,-0.5304949999999999,2.2203470000000003,0.160858,-1.543945,-0.235413,185.985992,-82.383942,-49.334854
1524423369.55,1.140757,-0.417715,2.487861,0.253693,-1.698135,-0.14335599999999998,184.491302,-80.431747,-47.819916
1524423369.57,1.11153,-0.378483,2.687836,0.391632,-1.911713,-0.261673,182.99881,-78.02864100000002,-46.904984000000006
1524423369.6,1.060729,-0.008355,3.400361,0.027283,-1.753418,0.08404500000000001,181.356903,-75.32576,-45.538559
