,Unnamed: 0,Time,TimeRedundant,X,Y,Z
0,0,1525629222.079483,1525629222.079483,0.018401,0.011637,0.018934
1,1,1525629222.0896866,1525629222.0896866,0.016344,0.026566000000000003,0.022152
2,2,1525629222.099442,1525629222.099442,0.008878,0.022334,0.023308
3,3,1525629222.111171,1525629222.111171,0.00338,-0.006416,0.015924
4,4,1525629222.119384,1525629222.119384,0.004372999999999999,-0.025604,0.013782
5,5,1525629222.129375,1525629222.129375,0.000231,-0.017064,0.022348
6,6,1525629222.139399,1525629222.139399,-0.001802,-0.0032020000000000004,0.027695
7,7,1525629222.150084,1525629222.150084,0.00027400000000000005,0.005318,0.021284
8,8,1525629222.159164,1525629222.159164,0.005528,0.004233,0.014834
9,9,1525629222.169146,1525629222.169146,0.011816,-0.0043170000000000005,0.007306
10,10,1525629222.179263,1525629222.179263,0.014949,-0.010723,0.00301
11,11,1525629222.190042,1525629222.190042,0.015016,-0.014989,0.009395
12,12,1525629222.1992311,1525629222.1992311,0.01508,-6.9e-05,0.011523
13,13,1525629222.209183,1525629222.209183,0.007617,0.007423999999999998,0.010551
14,14,1525629222.219168,1525629222.219168,0.004396,0.00957,0.008461
15,15,1525629222.229141,1525629222.229141,0.005473,0.008499,0.009513
16,16,1525629222.240122,1525629222.240122,0.009714,0.003152,0.008395999999999999
17,17,1525629222.2491071,1525629222.2491071,0.018152,-0.009671,0.002971
18,18,1525629222.259095,1525629222.259095,0.022283,-0.027804,-0.004531
19,19,1525629222.269063,1525629222.269063,0.015816,-0.033103,-0.008709
20,20,1525629222.27906,1525629222.27906,0.007328,-0.029871,-0.005412
21,21,1525629222.28967,1525629222.28967,0.004214,-0.026664,0.001012
22,22,1525629222.2990134,1525629222.2990134,0.004311,-0.019206,0.007397
23,23,1525629222.3089788,1525629222.3089788,0.0119,-0.007518,0.014755
24,24,1525629222.318843,1525629222.318843,0.017277,0.014842,0.013626
25,25,1525629222.331119,1525629222.331119,0.017327000000000002,0.029762,0.01469
26,26,1525629222.338898,1525629222.338898,0.01836,0.026562,0.012549
27,27,1525629222.349254,1525629222.349254,0.017233000000000002,0.018041,0.009369
28,28,1525629222.359741,1525629222.359741,0.022522,0.005229999999999999,0.00824
29,29,1525629222.368878,1525629222.368878,0.030941000000000007,-0.015054,0.002814
30,30,1525629222.379189,1525629222.379189,0.032841,-0.035306,-0.012111
31,31,1525629222.3890939,1525629222.3890939,0.027389,-0.040608,-0.020559
32,32,1525629222.39904,1525629222.39904,0.021001,-0.035252,-0.020481
33,33,1525629222.410127,1525629222.410127,0.017875,-0.010725,-0.019377
34,34,1525629222.425627,1525629222.425627,0.023247,0.004173,-0.019443
35,35,1525629222.428976,1525629222.428976,0.028663,0.021202,-0.016315
36,36,1525629222.438957,1525629222.438957,0.030896,0.035045,-0.01102
37,37,1525629222.4515,1525629222.4515,0.026695,0.051049,-0.00884
38,38,1525629222.459984,1525629222.459984,0.020265,0.044682,-0.009826
39,39,1525629222.468915,1525629222.468915,0.020172,0.023368,-0.013018
40,40,1525629222.478775,1525629222.478775,0.014779,-5.7e-05,-0.012953
41,41,1525629222.489042,1525629222.489042,0.017946,-0.0032670000000000004,-0.015121
42,42,1525629222.501566,1525629222.501566,0.011579,0.010616,-0.015041999999999996
43,43,1525629222.51337,1525629222.51337,-0.002164,0.029856,-0.008487
44,44,1525629222.519489,1525629222.519489,-0.0074480000000000015,0.039469,-0.006294
45,45,1525629222.528734,1525629222.528734,-0.008274,0.046925,0.011811
46,46,1525629222.54127,1525629222.54127,-0.019506,0.091723,0.04388
47,47,1525629222.5542881,1525629222.5542881,-0.024172,0.161002,0.084385
48,48,1525629222.55877,1525629222.55877,-0.019555,0.201474,0.104553
49,49,1525629222.568723,1525629222.568723,-0.016353,0.181208,0.10877
50,50,1525629222.578852,1525629222.578852,-0.012288,0.152419,0.098076
51,51,1525629222.591919,1525629222.591919,-0.010411,0.127904,0.08208700000000001
52,52,1525629222.604167,1525629222.604167,-0.008685,0.069287,0.060777
53,53,1525629222.6085038,1525629222.6085038,-0.011181,0.023477,0.040583
54,54,1525629222.618606,1525629222.618606,-0.032619,0.035297,0.030202
55,55,1525629222.63066,1525629222.63066,-0.037989,0.068364,0.02069
56,56,1525629222.643349,1525629222.643349,0.030596,0.075523,0.043267
57,57,1525629222.657518,1525629222.657518,0.157056,-0.015636,0.106643
58,58,1525629222.658445,1525629222.658445,0.104213,0.033601,0.138157
59,59,1525629222.6685462,1525629222.6685462,-0.001975,0.066011,0.173517
60,60,1525629222.678566,1525629222.678566,-0.032679,0.029892,0.2005
61,61,1525629222.688485,1525629222.688485,-0.056257000000000015,0.0236,0.193338
62,62,1525629222.698462,1525629222.698462,-0.073403,-0.037042,0.112654
63,63,1525629222.708441,1525629222.708441,-0.082135,-0.104111,0.023353
64,64,1525629222.7184231,1525629222.7184231,-0.056059000000000005,-0.102068,-0.025926
65,65,1525629222.728399,1525629222.728399,-0.055046000000000005,-0.081818,-0.034453
66,66,1525629222.738379,1525629222.738379,-0.073212,-0.041235,-0.044873
67,67,1525629222.748366,1525629222.748366,-0.081992,0.0014470000000000002,-0.073502
68,68,1525629222.7584894,1525629222.7584894,-0.097066,0.024966,-0.089282
69,69,1525629222.768239,1525629222.768239,-0.117299,0.034644,-0.08797
70,70,1525629222.778373,1525629222.778373,-0.123574,0.043193,-0.079378
71,71,1525629222.788284,1525629222.788284,-0.117146,0.075142,-0.083714
72,72,1525629222.798607,1525629222.798607,-0.09508,0.091049,-0.114849
73,73,1525629222.8082461,1525629222.8082461,-0.078472,0.094193,-0.153369
74,74,1525629222.818324,1525629222.818324,-0.087264,0.121954,-0.17987
75,75,1525629222.8281472,1525629222.8281472,-0.08881900000000001,0.166746,-0.22881
76,76,1525629222.838125,1525629222.838125,-0.092559,0.185968,-0.27666
77,77,1525629222.848166,1525629222.848166,-0.103804,0.184971,-0.323354
78,78,1525629222.858283,1525629222.858283,-0.104274,0.18499,-0.361665
79,79,1525629222.868081,1525629222.868081,-0.027461000000000003,0.32003400000000004,-0.390274
80,80,1525629222.8780189,1525629222.8780189,-0.075074,0.092118,-0.310936
81,81,1525629222.887974,1525629222.887974,-0.066373,0.162386,-0.224827
82,82,1525629222.89794,1525629222.89794,-0.047618,0.275309,-0.284657
83,83,1525629222.907919,1525629222.907919,-0.059578,0.180502,-0.28345
84,84,1525629222.917881,1525629222.917881,-0.056943,0.119716,-0.230266
85,85,1525629222.9278119,1525629222.9278119,-0.063328,0.125033,-0.14290999999999998
86,86,1525629222.937897,1525629222.937897,-0.08039500000000001,0.11973699999999997,-0.054360000000000006
87,87,1525629222.948001,1525629222.948001,-0.098783,0.101664,0.016112
88,88,1525629222.9576962,1525629222.9576962,-0.091886,0.090958,0.058602
89,89,1525629222.967727,1525629222.967727,-0.072632,0.06422699999999999,0.067945
90,90,1525629222.977807,1525629222.977807,-0.06865,0.027979,0.05193
91,91,1525629222.987839,1525629222.987839,-0.073341,0.015224,0.020056
92,92,1525629222.9978518,1525629222.9978518,-0.090789,0.025971,-0.012725
93,93,1525629223.007822,1525629223.007822,-0.108008,0.060158,-0.031672000000000006
94,94,1525629223.017804,1525629223.017804,-0.112222,0.092152,-0.033748
95,95,1525629223.02778,1525629223.02778,-0.102413,0.107025,-0.020031
96,96,1525629223.037776,1525629223.037776,-0.103411,0.09317,-0.011505
97,97,1525629223.047744,1525629223.047744,-0.106714,0.067606,-0.014658
98,98,1525629223.057718,1525629223.057718,-0.105818,0.040961,-0.023185
99,99,1525629223.067713,1525629223.067713,-0.11139,-0.006973,-0.032697000000000004
100,100,1525629223.077695,1525629223.077695,-0.11266500000000003,-0.04853,-0.041198
101,101,1525629223.087528,1525629223.087528,-0.106275,-0.063479,-0.039148
102,102,1525629223.09763,1525629223.09763,-0.098576,-0.039005,-0.025404
103,103,1525629223.107614,1525629223.107614,-0.114169,0.010078,-0.001796
104,104,1525629223.1176536,1525629223.1176536,-0.12658599999999998,0.060214,0.019644
105,105,1525629223.127578,1525629223.127578,-0.134985,0.062377,0.030391
106,106,1525629223.1378741,1525629223.1378741,-0.144763,0.028316,0.023059
107,107,1525629223.147506,1525629223.147506,-0.151453,0.001707,0.005046
108,108,1525629223.157615,1525629223.157615,-0.14624700000000002,-0.007903,-0.003533
109,109,1525629223.167457,1525629223.167457,-0.144006,-0.017509999999999998,0.007083
110,110,1525629223.1777859,1525629223.1777859,-0.153342,-0.015348,0.028484
111,111,1525629223.187628,1525629223.187628,-0.160407,0.004919,0.05730900000000001
112,112,1525629223.1975286,1525629223.1975286,-0.154793,0.017676,0.077463
113,113,1525629223.20751,1525629223.20751,-0.153637,0.021931,0.08383600000000001
114,114,1525629223.21735,1525629223.21735,-0.14952100000000002,0.013392,0.073141
115,115,1525629223.227676,1525629223.227676,-0.143371,0.00165,0.054972
116,116,1525629223.237526,1525629223.237526,-0.145643,-0.001533,0.044356
117,117,1525629223.247165,1525629223.247165,-0.14562999999999998,0.009126,0.043292
118,118,1525629223.257405,1525629223.257405,-0.14869300000000002,0.001672,0.056101
119,119,1525629223.267246,1525629223.267246,-0.154919,0.003824,0.07001399999999999
