1525629222.073885	1525629222.073885	0.014102	0.009525	-0.016858
1525629222.079483	1525629222.079483	0.018401	0.011637	-0.018934
1525629222.089687	1525629222.089687	0.016344	0.026566	-0.022152
1525629222.099442	1525629222.099442	0.008878	0.022334	-0.023308
1525629222.111171	1525629222.111171	0.003380	-0.006416	-0.015924
1525629222.119384	1525629222.119384	0.004373	-0.025604	-0.013782
1525629222.129375	1525629222.129375	0.000231	-0.017064	-0.022348
1525629222.139399	1525629222.139399	-0.001802	-0.003202	-0.027695
1525629222.150084	1525629222.150084	0.000274	0.005318	-0.021284
1525629222.159164	1525629222.159164	0.005528	0.004233	-0.014834
1525629222.169146	1525629222.169146	0.011816	-0.004317	-0.007306
1525629222.179263	1525629222.179263	0.014949	-0.010723	-0.003010
1525629222.190042	1525629222.190042	0.015016	-0.014989	-0.009395
1525629222.199231	1525629222.199231	0.015080	-0.000069	-0.011523
1525629222.209183	1525629222.209183	0.007617	0.007424	-0.010551
1525629222.219168	1525629222.219168	0.004396	0.009570	-0.008461
1525629222.229141	1525629222.229141	0.005473	0.008499	-0.009513
1525629222.240122	1525629222.240122	0.009714	0.003152	-0.008396
1525629222.249107	1525629222.249107	0.018152	-0.009671	-0.002971
1525629222.259095	1525629222.259095	0.022283	-0.027804	0.004531
1525629222.269063	1525629222.269063	0.015816	-0.033103	0.008709
1525629222.279060	1525629222.279060	0.007328	-0.029871	0.005412
1525629222.289670	1525629222.289670	0.004214	-0.026664	-0.001012
1525629222.299013	1525629222.299013	0.004311	-0.019206	-0.007397
1525629222.308979	1525629222.308979	0.011900	-0.007518	-0.014755
1525629222.318843	1525629222.318843	0.017277	0.014842	-0.013626
1525629222.331119	1525629222.331119	0.017327	0.029762	-0.014690
1525629222.338898	1525629222.338898	0.018360	0.026562	-0.012549
1525629222.349254	1525629222.349254	0.017233	0.018041	-0.009369
1525629222.359741	1525629222.359741	0.022522	0.005230	-0.008240
1525629222.368878	1525629222.368878	0.030941	-0.015054	-0.002814
1525629222.379189	1525629222.379189	0.032841	-0.035306	0.012111
1525629222.389094	1525629222.389094	0.027389	-0.040608	0.020559
1525629222.399040	1525629222.399040	0.021001	-0.035252	0.020481
1525629222.410127	1525629222.410127	0.017875	-0.010725	0.019377
1525629222.425627	1525629222.425627	0.023247	0.004173	0.019443
1525629222.428976	1525629222.428976	0.028663	0.021202	0.016315
1525629222.438957	1525629222.438957	0.030896	0.035045	0.011020
1525629222.451500	1525629222.451500	0.026695	0.051049	0.008840
