1525629519.609675	1525629519.609675	0.006379	-0.019213	-0.002050
1525629519.619827	1525629519.619827	0.007245	-0.032000	0.011798
1525629519.629998	1525629519.629998	0.012377	-0.044805	0.025697
1525629519.639992	1525629519.639992	0.014461	-0.043746	0.029980
1525629519.649585	1525629519.649585	0.008139	-0.043722	0.023517
1525629519.659479	1525629519.659479	-0.002535	-0.040479	0.024450
1525629519.669538	1525629519.669538	-0.018493	-0.022293	0.024255
1525629519.679516	1525629519.679516	-0.028005	-0.012662	0.018816
1525629519.691531	1525629519.691531	-0.034399	-0.014767	0.017674
1525629519.699532	1525629519.699532	-0.033460	-0.019030	0.027265
1525629519.709554	1525629519.709554	-0.033552	-0.035015	0.031521
1525629519.719671	1525629519.719671	-0.027151	-0.040372	0.030536
1525629519.731207	1525629519.731207	-0.023896	-0.039322	0.026318
1525629519.739525	1525629519.739525	-0.020530	-0.025485	0.015715
1525629519.749462	1525629519.749462	-0.012883	-0.001008	0.006229
1525629519.759948	1525629519.759948	-0.005405	0.003223	0.006320
1525629519.769457	1525629519.769457	0.009524	0.005292	0.007567
1525629519.779483	1525629519.779483	0.021335	0.009503	0.002389
1525629519.789442	1525629519.789442	0.015051	0.009525	-0.007267
1525629519.799393	1525629519.799393	0.006537	0.002099	-0.010564
1525629519.809899	1525629519.809899	-0.003071	-0.010651	-0.012810
1525629519.822050	1525629519.822050	-0.004222	-0.023434	-0.008566
1525629519.829202	1525629519.829202	-0.006523	-0.033011	0.003114
1525629519.840341	1525629519.840341	0.001986	-0.033046	0.005347
1525629519.849213	1525629519.849213	0.005192	-0.025599	0.006450
1525629519.859088	1525629519.859088	0.006209	-0.024535	0.010720
1525629519.869116	1525629519.869116	0.003911	-0.038376	0.021336
1525629519.879081	1525629519.879081	-0.004766	-0.047927	0.030810
1525629519.889275	1525629519.889275	-0.016598	-0.050005	0.038115
1525629519.899600	1525629519.899600	-0.022980	-0.037188	0.039101
1525629519.910557	1525629519.910557	-0.019700	-0.015887	0.037012
1525629519.919207	1525629519.919207	-0.022783	-0.005219	0.029524
1525629519.929156	1525629519.929156	-0.032465	-0.000911	0.036855
1525629519.939025	1525629519.939025	-0.030389	0.007609	0.043267
1525629519.950206	1525629519.950206	-0.031362	0.003346	0.034740
1525629519.959365	1525629519.959365	-0.048370	-0.013638	0.026018
1525629519.969038	1525629519.969038	-0.057904	-0.012534	0.020579
1525629519.978966	1525629519.978966	-0.043905	0.012983	0.015428
1525629519.988842	1525629519.988842	-0.007521	0.041604	0.012679
1525629519.998851	1525629519.998851	0.033203	0.057413	0.001469
